ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
314,12-1,JACALTEC,jai,"two",1498,12,kap,1,k a p,
315,12-1,QANJOBAL_SANTA_EULALIA,kjb,"two",1498,12,"kab""",1,"k a b""",
316,12-1,ACATECO_SAN_MIGUEL_ACATAN,knj,"two",1498,12,"kab""",1,"k a b""",
317,12-1,IXIL_CHAJUL,ixj,"two",1498,12,kawal,1,k a w a l,
318,12-1,AGUACATEC,agu,"two",1498,12,kob,1,k o b,
319,12-1,TECO_TECTITAN,ttc,"two",1498,12,"kab""e",1,"k a b"" e",
320,12-1,MAM_NORTHERN,mam,"two",1498,12,kab,1,k a b,
321,12-1,SIPAKAPENSE,qum,"two",1498,12,"k""y~eb""",1,"k""y~ e b""",
322,12-1,SACAPULTECO_SACAPULAS_CENTRO,quv,"two",1498,12,"ki7ab""",1,"k i 7 a b""",
323,12-1,CENTRAL_QUICHE,quc,"two",1498,12,"kieb""",1,"k i e b""",
324,12-1,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"two",1498,12,ka7i7,1,k a 7 i 7,
325,12-1,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"two",1498,12,ka7i7,1,k a 7 i 7,
326,12-1,POQOMCHI_WESTERN,pob,"two",1498,12,"kib""",1,"k i b""",
327,12-1,POCOMAM_EASTERN,poa,"two",1498,12,ki7im7,1,k i 7 i m 7,
328,12-1,USPANTEKO,usp,"two",1498,12,"kib""",1,"k i b""",
329,12-1,EASTERN_KEKCHI_CAHABON,kek,"two",1498,12,"ka7ib""",1,"k a 7 i b""",
330,12-1,ZINACANTAN_TZOTZIL,tzz,"two",1498,12,Ca7,1,C a 7,
331,12-1,TZELTAL_BACHAJON,tzb,"two",1498,12,Ceb,1,C e b,
332,12-1,CHOL_TUMBALA,ctu,"two",1498,12,Ca7,1,C a 7,
333,12-1,CHONTAL_TABASCO,chf,"two",1498,12,Ca7,1,C a 7,
334,12-1,CHORTI,caa,"two",1498,12,Ca7,1,C a 7,
335,12-1,ITZAJ,itz,"two",1498,12,ka,1,k a,
336,12-1,MOPAN,mop,"two",1498,12,ka7tul,1,k a 7 t u l,
337,12-1,MAYA_YUCATAN,yua,"two",1498,12,ka7a,1,k a 7 a,
338,12-1,LACANDON,lac,"two",1498,12,ka7,1,k a 7,
339,13-6,HUASTEC,hva,"big",1202,13,pak8a7,6,p a k 8 a 7,
340,13-7,CHICOMUCELTEC,cob,"big",1202,13,yeheliC,7,y e h e l i C,also: pulik
341,13-1,TOJOLABAL,toj,"big",1202,13,niwan,1,n i w a n,also: naxat
342,13-1,CHUJ,cnm,"big",1202,13,niwkil,1,n i w k i l,
343,13-8,MOCHO,mhc,"big",1202,13,man,8,m a n,also: maq
344,13-2,JACALTEC,jai,"big",1202,13,nim,2,n i m,
345,13-3,QANJOBAL_SANTA_EULALIA,kjb,"big",1202,13,miman,3,m i m a n,
346,13-3,ACATECO_SAN_MIGUEL_ACATAN,knj,"big",1202,13,miman,3,m i m a n,
347,13-2,IXIL_CHAJUL,ixj,"big",1202,13,nim,2,n i m,
348,13-2,AGUACATEC,agu,"big",1202,13,nim,2,n i m,
349,13-2,TECO_TECTITAN,ttc,"big",1202,13,nim,2,n i m,
350,13-9,MAM_NORTHERN,mam,"big",1202,13,ma7,9,m a 7,
351,13-2,SIPAKAPENSE,qum,"big",1202,13,nim,2,n i m,
352,13-2,SACAPULTECO_SACAPULAS_CENTRO,quv,"big",1202,13,nim,2,n i m,
353,13-2,CENTRAL_QUICHE,quc,"big",1202,13,nim,2,n i m,
354,13-10,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"big",1202,13,tix,10,t i x,
355,13-2,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"big",1202,13,nim,2,n i m,
356,13-2,POQOMCHI_WESTERN,pob,"big",1202,13,nim,2,n i m,
357,13-2,POCOMAM_EASTERN,poa,"big",1202,13,nim,2,n i m,
358,13-2,USPANTEKO,usp,"big",1202,13,nim,2,n i m,
359,13-2,EASTERN_KEKCHI_CAHABON,kek,"big",1202,13,nim,2,n i m,
360,13-11,ZINACANTAN_TZOTZIL,tzz,"big",1202,13,"muk""",11,"m u k""",
361,13-1,TZELTAL_BACHAJON,tzb,"big",1202,13,niwak,1,n i w a k,"also: muk"""
362,13-4,CHOL_TUMBALA,ctu,"big",1202,13,5oh,4,5 o h,also: kolem
363,13-4,CHONTAL_TABASCO,chf,"big",1202,13,noh,4,n o h,
364,13-4,CHORTI,caa,"big",1202,13,nota,4,n o t a,
365,13-4,ITZAJ,itz,"big",1202,13,noh,4,n o h,also: nohoC
366,13-5,MOPAN,mop,"big",1202,13,noC,5,n o C,
367,13-5,MAYA_YUCATAN,yua,"big",1202,13,nohoC,5,n o h o C,
368,13-12,LACANDON,lac,"big",1202,13,kaem,12,k a e m,
369,14-1,HUASTEC,hva,"long",1203,14,nakat,1,n a k a t,also: nak8a7
370,14-1,CHICOMUCELTEC,cob,"long",1203,14,nakat,1,n a k a t,
371,14-2,TOJOLABAL,toj,"long",1203,14,naxat,2,n a x a t,
372,14-2,CHUJ,cnm,"long",1203,14,nat,2,n a t,
373,14-7,MOCHO,mhc,"long",1203,14,man,7,m a n,
374,14-2,JACALTEC,jai,"long",1203,14,nahata,2,n a h a t a,
375,14-8,QANJOBAL_SANTA_EULALIA,kjb,"long",1203,14,Soqan,8,S o q a n,
376,14-9,ACATECO_SAN_MIGUEL_ACATAN,knj,"long",1203,14,hoxan,9,h o x a n,
377,14-3,IXIL_CHAJUL,ixj,"long",1203,14,nim toq,3,n i m _ t o q,
378,14-3,AGUACATEC,agu,"long",1203,14,nim tqanil,3,n i m _ t q a n i l,
379,14-3,TECO_TECTITAN,ttc,"long",1203,14,nim toq,3,n i m _ t o q,
380,14-10,MAM_NORTHERN,mam,"long",1203,14,Sy~ukbi,10,Sy~ u k b i,
381,14-4,SIPAKAPENSE,qum,"long",1203,14,nim raqan,4,n i m _ r a q a n,
382,14-11,SACAPULTECO_SACAPULAS_CENTRO,quv,"long",1203,14,yoqayik,11,y o q a y i k,
383,14-12,CENTRAL_QUICHE,quc,"long",1203,14,nim,12,n i m,
384,14-13,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"long",1203,14,tix raqan,13,t i x _ r a q a n,
385,14-4,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"long",1203,14,nim raqan,4,n i m _ r a q a n,
386,14-4,POQOMCHI_WESTERN,pob,"long",1203,14,nimroq,4,n i m r o q,
387,14-4,POCOMAM_EASTERN,poa,"long",1203,14,nim ruaq,4,n i m _ r u a q,
388,14-4,USPANTEKO,usp,"long",1203,14,nim raqan,4,n i m _ r a q a n,
389,14-4,EASTERN_KEKCHI_CAHABON,kek,"long",1203,14,nim roq,4,n i m _ r o q,
390,14-14,ZINACANTAN_TZOTZIL,tzz,"long",1203,14,bicbic,14,b i c b i c,"also: c""upul"
391,14-1,TZELTAL_BACHAJON,tzb,"long",1203,14,nat,1,n a t,
392,14-5,CHOL_TUMBALA,ctu,"long",1203,14,tam,5,t a m,
393,14-5,CHONTAL_TABASCO,chf,"long",1203,14,tam,5,t a m,
394,14-1,CHORTI,caa,"long",1203,14,innat,1,i nn a t,
395,14-6,ITZAJ,itz,"long",1203,14,Cawak,6,C a w a k,
396,14-6,MOPAN,mop,"long",1203,14,Cawak,6,C a w a k,
397,14-6,MAYA_YUCATAN,yua,"long",1203,14,Cowak,6,C o w a k,
398,14-6,LACANDON,lac,"long",1203,14,Cuwak,6,C u w a k,
399,15-8,HUASTEC,hva,"small",1246,15,cipil,8,c i p i l,
400,15-9,CHICOMUCELTEC,cob,"small",1246,15,ekw~etnik,9,e kw~ e t n i k,also: tuSte
401,15-4,TOJOLABAL,toj,"small",1246,15,"C""in",4,"C"" i n",also: nuS
402,15-10,CHUJ,cnm,"small",1246,15,yune,10,y u n e,
403,15-11,MOCHO,mhc,"small",1246,15,capa,11,c a p a,
404,15-12,JACALTEC,jai,"small",1246,15,niStex,12,n i S t e x,
405,15-1,QANJOBAL_SANTA_EULALIA,kjb,"small",1246,15,yaliS,1,y a l i S,
406,15-1,ACATECO_SAN_MIGUEL_ACATAN,knj,"small",1246,15,yaliS,1,y a l i S,
407,15-13,IXIL_CHAJUL,ixj,"small",1246,15,uSkin,13,u S k i n,
408,15-14,AGUACATEC,agu,"small",1246,15,talkoCk,14,t a l k o C k,
409,15-15,TECO_TECTITAN,ttc,"small",1246,15,nekit,15,n e k i t,also: nek
410,15-3,MAM_NORTHERN,mam,"small",1246,15,ko7,3,k o 7,
411,15-16,SIPAKAPENSE,qum,"small",1246,15,"nuC""",16,"n u C""",
412,15-2,SACAPULTECO_SACAPULAS_CENTRO,quv,"small",1246,15,"C""aten",2,"C"" a t e n",
413,15-2,CENTRAL_QUICHE,quc,"small",1246,15,"C""utin",2,"C"" u t i n",
414,15-3,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"small",1246,15,ko7ol,3,k o 7 o l,
415,15-3,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"small",1246,15,koli,3,k o l i,also: tinoy
416,15-17,POQOMCHI_WESTERN,pob,"small",1246,15,"t""uC",17,"t"" u C",
417,15-6,POCOMAM_EASTERN,poa,"small",1246,15,piy7,6,p i y 7,
418,15-18,USPANTEKO,usp,"small",1246,15,"q""un",18,"q"" u n",
419,15-4,EASTERN_KEKCHI_CAHABON,kek,"small",1246,15,"kaC""in",4,"k a C"" i n",
420,15-5,ZINACANTAN_TZOTZIL,tzz,"small",1246,15,"bik""it",5,"b i k"" i t",
421,15-5,TZELTAL_BACHAJON,tzb,"small",1246,15,"bik""it",5,"b i k"" i t","also: xwic"""
422,15-19,CHOL_TUMBALA,ctu,"small",1246,15,al3 to,19,a l 3 _ t o,"also: p""ip""it3l"
423,15-6,CHONTAL_TABASCO,chf,"small",1246,15,"p""i7",6,"p"" i 7",
424,15-3,CHORTI,caa,"small",1246,15,CuCu7 ko7e,3,C u C u 7 _ k o 7 e,
425,15-7,ITZAJ,itz,"small",1246,15,CinCan,7,C i n C a n,
426,15-20,MOPAN,mop,"small",1246,15,nene7,20,n e n e 7,
427,15-7,MAYA_YUCATAN,yua,"small",1246,15,Can,7,C a n,
428,15-7,LACANDON,lac,"small",1246,15,CiCan,7,C i C a n,
429,16-1,HUASTEC,hva,"woman",962,16,uSum,1,u S u m,
430,16-1,CHICOMUCELTEC,cob,"woman",962,16,uSum,1,u S u m,
431,16-2,TOJOLABAL,toj,"woman",962,16,iSuk,2,i S u k,also: nan
432,16-3,CHUJ,cnm,"woman",962,16,iS,3,i S,
433,16-2,MOCHO,mhc,"woman",962,16,iSoq,2,i S o q,
434,16-3,JACALTEC,jai,"woman",962,16,iS,3,i S,
435,16-3,QANJOBAL_SANTA_EULALIA,kjb,"woman",962,16,iS,3,i S,
436,16-3,ACATECO_SAN_MIGUEL_ACATAN,knj,"woman",962,16,iS,3,i S,
437,16-2,IXIL_CHAJUL,ixj,"woman",962,16,iSoq,2,i S o q,
438,16-8,AGUACATEC,agu,"woman",962,16,Snan,8,S n a n,
439,16-4,TECO_TECTITAN,ttc,"woman",962,16,Sux,4,S u x,
440,16-4,MAM_NORTHERN,mam,"woman",962,16,Sux,4,S u x,
441,16-2,SIPAKAPENSE,qum,"woman",962,16,iSaq,2,i S a q,
442,16-2,SACAPULTECO_SACAPULAS_CENTRO,quv,"woman",962,16,iSaq,2,i S a q,
443,16-2,CENTRAL_QUICHE,quc,"woman",962,16,iSoq,2,i S o q,
444,16-2,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"woman",962,16,iSoq,2,i S o q,
445,16-2,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"woman",962,16,iSoq,2,i S o q,
446,16-2,POQOMCHI_WESTERN,pob,"woman",962,16,Soq,2,S o q,
447,16-2,POCOMAM_EASTERN,poa,"woman",962,16,iSoq,2,i S o q,
448,16-2,EASTERN_KEKCHI_CAHABON,kek,"woman",962,16,iSq,2,i S q,
449,16-5,ZINACANTAN_TZOTZIL,tzz,"woman",962,16,anc,5,a n c,
450,16-5,TZELTAL_BACHAJON,tzb,"woman",962,16,anc,5,a n c,
451,16-6,CHOL_TUMBALA,ctu,"woman",962,16,SiSik,6,S i S i k,
452,16-6,CHONTAL_TABASCO,chf,"woman",962,16,iSik,6,i S i k,
453,16-6,CHORTI,caa,"woman",962,16,iSik,6,i S i k,
454,16-7,ITZAJ,itz,"woman",962,16,"iSC""up",7,"i S C"" u p",
455,16-7,MOPAN,mop,"woman",962,16,"iSC""up",7,"i S C"" u p",
456,16-7,MAYA_YUCATAN,yua,"woman",962,16,"SC""up",7,"S C"" u p",
457,16-9,LACANDON,lac,"woman",962,16,Skik,9,S k i k,
458,17-1,HUASTEC,hva,"man",1554,17,inik,1,i n i k,
459,17-1,CHICOMUCELTEC,cob,"man",1554,17,inikkimalom,1,i n i kk i m a l o m,"also: k""et"
460,17-1,TOJOLABAL,toj,"man",1554,17,winik,1,w i n i k,
461,17-1,CHUJ,cnm,"man",1554,17,winak,1,w i n a k,
462,17-1,MOCHO,mhc,"man",1554,17,winaq,1,w i n a q,"also: Sib"""
463,17-1,JACALTEC,jai,"man",1554,17,nax,1,n a x,
464,17-1,QANJOBAL_SANTA_EULALIA,kjb,"man",1554,17,winaq,1,w i n a q,
465,17-1,ACATECO_SAN_MIGUEL_ACATAN,knj,"man",1554,17,winax,1,w i n a x,
466,17-1,IXIL_CHAJUL,ixj,"man",1554,17,winaq,1,w i n a q,
467,17-4,AGUACATEC,agu,"man",1554,17,yax,4,y a x,
468,17-5,TECO_TECTITAN,ttc,"man",1554,17,iCan,5,i C a n,
469,17-6,MAM_NORTHERN,mam,"man",1554,17,Sinaq,6,S i n a q,
470,17-2,SIPAKAPENSE,qum,"man",1554,17,aCi,2,a C i,
471,17-2,SACAPULTECO_SACAPULAS_CENTRO,quv,"man",1554,17,aCiN,2,a C i N,
472,17-2,CENTRAL_QUICHE,quc,"man",1554,17,aCi,2,a C i,
473,17-2,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"man",1554,17,aCin,2,a C i n,
474,17-2,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"man",1554,17,aCi,2,a C i,
475,17-1,POQOMCHI_WESTERN,pob,"man",1554,17,winaq,1,w i n a q,
476,17-7,POCOMAM_EASTERN,poa,"man",1554,17,imas,7,i m a s,
477,17-1,USPANTEKO,usp,"man",1554,17,wanaq,1,w a n a q,
478,17-1,EASTERN_KEKCHI_CAHABON,kek,"man",1554,17,winq,1,w i n q,
479,17-1,ZINACANTAN_TZOTZIL,tzz,"man",1554,17,vinik,1,v i n i k,also: mol
480,17-1,TZELTAL_BACHAJON,tzb,"man",1554,17,winik,1,w i n i k,
481,17-1,CHOL_TUMBALA,ctu,"man",1554,17,winik,1,w i n i k,
482,17-1,CHONTAL_TABASCO,chf,"man",1554,17,winik,1,w i n i k,also: alo7
483,17-1,CHORTI,caa,"man",1554,17,winik,1,w i n i k,
484,17-1,ITZAJ,itz,"man",1554,17,winik,1,w i n i k,
485,17-1,MOPAN,mop,"man",1554,17,winik,1,w i n i k,
486,17-3,MAYA_YUCATAN,yua,"man",1554,17,"Sib""",3,"S i b""",
487,17-3,LACANDON,lac,"man",1554,17,Sib,3,S i b,also: ton
488,18-3,HUASTEC,hva,"person",683,18,tenek,3,t e n e k,
489,18-1,CHICOMUCELTEC,cob,"person",683,18,inik,1,i n i k,
490,18-1,TOJOLABAL,toj,"person",683,18,wink~il,1,w i nk~ i l,also: %kristy~ano; Spanish loan
491,18-1,MOCHO,mhc,"person",683,18,winaq,1,w i n a q,
492,18-2,IXIL_CHAJUL,ixj,"person",683,18,xal,2,x a l,
493,18-1,AGUACATEC,agu,"person",683,18,wunak,1,w u n a k,
494,18-2,TECO_TECTITAN,ttc,"person",683,18,Sxal,2,S x a l,
495,18-2,MAM_NORTHERN,mam,"person",683,18,Sxal,2,S x a l,
496,18-1,SIPAKAPENSE,qum,"person",683,18,wnaq,1,w n a q,
497,18-1,SACAPULTECO_SACAPULAS_CENTRO,quv,"person",683,18,wanaq,1,w a n a q,
498,18-1,CENTRAL_QUICHE,quc,"person",683,18,winaq,1,w i n a q,
499,18-1,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"person",683,18,winaq,1,w i n a q,
500,18-1,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"person",683,18,winaq,1,w i n a q,
501,18-1,POCOMAM_EASTERN,poa,"person",683,18,winaq,1,w i n a q,
502,18-1,CHONTAL_TABASCO,chf,"person",683,18,winik,1,w i n i k,
503,18-1,CHORTI,caa,"person",683,18,winikop,1,w i n i k o p,
504,18-4,ITZAJ,itz,"person",683,18,mak,4,m a k,
505,18-1,MAYA_YUCATAN,yua,"person",683,18,winik,1,w i n i k,also: mak
506,18-1,LACANDON,lac,"person",683,18,winik,1,w i n i k,
507,19-1,HUASTEC,hva,"fish",227,19,to7ol,1,t o 7 o l,
508,19-1,CHICOMUCELTEC,cob,"fish",227,19,to7ol,1,t o 7 o l,
509,19-2,TOJOLABAL,toj,"fish",227,19,Cay,2,C a y,
510,19-2,CHUJ,cnm,"fish",227,19,Cay,2,C a y,
511,19-2,MOCHO,mhc,"fish",227,19,kaC,2,k a C,
512,19-2,JACALTEC,jai,"fish",227,19,kay,2,k a y,
513,19-2,QANJOBAL_SANTA_EULALIA,kjb,"fish",227,19,Tay,2,T a y,
514,19-2,ACATECO_SAN_MIGUEL_ACATAN,knj,"fish",227,19,Tay,2,T a y,
515,19-2,IXIL_CHAJUL,ixj,"fish",227,19,Tay,2,T a y,
516,19-2,AGUACATEC,agu,"fish",227,19,k3y,2,k 3 y,
517,19-3,TECO_TECTITAN,ttc,"fish",227,19,moy,3,m o y,
518,19-2,MAM_NORTHERN,mam,"fish",227,19,ky~iS,2,ky~ i S,
519,19-2,SIPAKAPENSE,qum,"fish",227,19,kar,2,k a r,
520,19-2,SACAPULTECO_SACAPULAS_CENTRO,quv,"fish",227,19,kar,2,k a r,
521,19-2,CENTRAL_QUICHE,quc,"fish",227,19,k3r,2,k 3 r,
522,19-2,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"fish",227,19,kar,2,k a r,
523,19-4,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"fish",227,19,Cu7,4,C u 7,
524,19-2,POQOMCHI_WESTERN,pob,"fish",227,19,kar,2,k a r,
525,19-2,POCOMAM_EASTERN,poa,"fish",227,19,kar,2,k a r,
526,19-2,USPANTEKO,usp,"fish",227,19,kar,2,k a r,
527,19-2,EASTERN_KEKCHI_CAHABON,kek,"fish",227,19,kar,2,k a r,
528,19-2,ZINACANTAN_TZOTZIL,tzz,"fish",227,19,Coy,2,C o y,
529,19-2,TZELTAL_BACHAJON,tzb,"fish",227,19,Cay,2,C a y,
530,19-2,CHOL_TUMBALA,ctu,"fish",227,19,C3y,2,C 3 y,
531,19-5,CHONTAL_TABASCO,chf,"fish",227,19,"buC""",5,"b u C""",
532,19-2,CHORTI,caa,"fish",227,19,Cay,2,C a y,
533,19-2,ITZAJ,itz,"fish",227,19,k3y,2,k 3 y,also: licil
534,19-6,MOPAN,mop,"fish",227,19,"C""ilam",6,"C"" i l a m",
535,19-2,MAYA_YUCATAN,yua,"fish",227,19,kay,2,k a y,
536,19-2,LACANDON,lac,"fish",227,19,k3y,2,k 3 y,
537,20-2,HUASTEC,hva,"bird",937,20,"c""icin",2,"c"" i c i n",
538,20-5,TOJOLABAL,toj,"bird",937,20,yalCan,5,y a l C a n,
539,20-1,CHUJ,cnm,"bird",937,20,"C""ik",1,"C"" i k",
540,20-1,JACALTEC,jai,"bird",937,20,"C""ik",1,"C"" i k",
541,20-2,QANJOBAL_SANTA_EULALIA,kjb,"bird",937,20,"c""ikin",2,"c"" i k i n","also: saxb""en"
542,20-2,ACATECO_SAN_MIGUEL_ACATAN,knj,"bird",937,20,"c""ikin",2,"c"" i k i n",
543,20-6,IXIL_CHAJUL,ixj,"bird",937,20,"c""iTin",6,"c"" i T i n",
544,20-7,AGUACATEC,agu,"bird",937,20,"C""ul",7,"C"" u l",
545,20-8,TECO_TECTITAN,ttc,"bird",937,20,"pic""",8,"p i c""",
546,20-9,MAM_NORTHERN,mam,"bird",937,20,"C""it",9,"C"" i t",
547,20-10,SIPAKAPENSE,qum,"bird",937,20,"k""y~eq Ckop",10,"k""y~ e q _ C k o p",
548,20-2,SACAPULTECO_SACAPULAS_CENTRO,quv,"bird",937,20,"c""ikin",2,"c"" i k i n",
549,20-2,CENTRAL_QUICHE,quc,"bird",937,20,"c""ikin",2,"c"" i k i n",
550,20-2,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"bird",937,20,"c""kin",2,"c"" k i n",
551,20-2,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"bird",937,20,"c""ikin",2,"c"" i k i n",
552,20-2,POQOMCHI_WESTERN,pob,"bird",937,20,"c""ikin",2,"c"" i k i n",
553,20-11,POCOMAM_EASTERN,poa,"bird",937,20,Cikop,11,C i k o p,
554,20-2,USPANTEKO,usp,"bird",937,20,"c""ikin",2,"c"" i k i n",
555,20-2,EASTERN_KEKCHI_CAHABON,kek,"bird",937,20,"c""ik",2,"c"" i k",
556,20-3,ZINACANTAN_TZOTZIL,tzz,"bird",937,20,mut,3,m u t,
557,20-3,TZELTAL_BACHAJON,tzb,"bird",937,20,mut,3,m u t,
558,20-3,CHOL_TUMBALA,ctu,"bird",937,20,mut,3,m u t,
559,20-3,CHONTAL_TABASCO,chf,"bird",937,20,mut,3,m u t,
560,20-3,CHORTI,caa,"bird",937,20,mut,3,m u t,
561,20-4,ITZAJ,itz,"bird",937,20,"C""iC""",4,"C"" i C""",
562,20-4,MOPAN,mop,"bird",937,20,"C""iC""",4,"C"" i C""",
563,20-4,MAYA_YUCATAN,yua,"bird",937,20,"C""iC""",4,"C"" i C""",
564,20-4,LACANDON,lac,"bird",937,20,"C""iC",4,"C"" i C",
565,21-1,HUASTEC,hva,"dog",2009,21,"pik""o7",1,"p i k"" o 7",
566,21-4,CHICOMUCELTEC,cob,"dog",2009,21,sul,4,s u l,
567,21-2,TOJOLABAL,toj,"dog",2009,21,"c""i7",2,"c"" i 7",
568,21-2,CHUJ,cnm,"dog",2009,21,"c""i7",2,"c"" i 7",
569,21-2,MOCHO,mhc,"dog",2009,21,"C""i7",2,"C"" i 7",
570,21-2,JACALTEC,jai,"dog",2009,21,"meC c""i7",2,"m e C _ c"" i 7",
571,21-2,QANJOBAL_SANTA_EULALIA,kjb,"dog",2009,21,"T""i7",2,"T"" i 7",
572,21-2,ACATECO_SAN_MIGUEL_ACATAN,knj,"dog",2009,21,"T""i7",2,"T"" i 7",
573,21-2,IXIL_CHAJUL,ixj,"dog",2009,21,"T""i7",2,"T"" i 7",
574,21-2,AGUACATEC,agu,"dog",2009,21,"C""i7",2,"C"" i 7",
575,21-3,TECO_TECTITAN,ttc,"dog",2009,21,"T""iyan",3,"T"" i y a n",
576,21-3,MAM_NORTHERN,mam,"dog",2009,21,"C""y~an",3,"C""y~ a n",
577,21-2,SIPAKAPENSE,qum,"dog",2009,21,"c""i7",2,"c"" i 7",
578,21-2,SACAPULTECO_SACAPULAS_CENTRO,quv,"dog",2009,21,"c""e7",2,"c"" e 7",
579,21-2,CENTRAL_QUICHE,quc,"dog",2009,21,"c""i7",2,"c"" i 7",
580,21-2,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"dog",2009,21,"c""e7",2,"c"" e 7",
581,21-2,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"dog",2009,21,"c""i7",2,"c"" i 7",
582,21-2,POQOMCHI_WESTERN,pob,"dog",2009,21,"c""i7",2,"c"" i 7",
583,21-2,POCOMAM_EASTERN,poa,"dog",2009,21,"c""i",2,"c"" i",
584,21-2,USPANTEKO,usp,"dog",2009,21,"T""i7",2,"T"" i 7",
585,21-2,EASTERN_KEKCHI_CAHABON,kek,"dog",2009,21,"C""i7",2,"C"" i 7",
586,21-2,ZINACANTAN_TZOTZIL,tzz,"dog",2009,21,"c""i7",2,"c"" i 7",
587,21-2,TZELTAL_BACHAJON,tzb,"dog",2009,21,"c""i7",2,"c"" i 7",
588,21-2,CHOL_TUMBALA,ctu,"dog",2009,21,"c""i7",2,"c"" i 7",
589,21-5,CHONTAL_TABASCO,chf,"dog",2009,21,wiCu7,5,w i C u 7,
590,21-2,CHORTI,caa,"dog",2009,21,"c""i7",2,"c"" i 7",
591,21-1,ITZAJ,itz,"dog",2009,21,"pek""",1,"p e k""",
592,21-1,MOPAN,mop,"dog",2009,21,"pek""",1,"p e k""",
593,21-1,MAYA_YUCATAN,yua,"dog",2009,21,"pek""",1,"p e k""",
594,21-1,LACANDON,lac,"dog",2009,21,"pek""",1,"p e k""",
595,22-1,HUASTEC,hva,"louse",1392,22,"uc""",1,"u c""",
596,22-1,CHICOMUCELTEC,cob,"louse",1392,22,"uC""",1,"u C""",
597,22-1,TOJOLABAL,toj,"louse",1392,22,"uk""",1,"u k""",
598,22-1,CHUJ,cnm,"louse",1392,22,"uk""",1,"u k""",
599,22-1,MOCHO,mhc,"louse",1392,22,"uk""",1,"u k""",
600,22-1,JACALTEC,jai,"louse",1392,22,"uk""",1,"u k""",
601,22-1,QANJOBAL_SANTA_EULALIA,kjb,"louse",1392,22,"uk""",1,"u k""",
602,22-1,ACATECO_SAN_MIGUEL_ACATAN,knj,"louse",1392,22,"uk""",1,"u k""",
603,22-1,IXIL_CHAJUL,ixj,"louse",1392,22,"uk""",1,"u k""",
604,22-3,AGUACATEC,agu,"louse",1392,22,"k""uS",3,"k"" u S",
605,22-1,TECO_TECTITAN,ttc,"louse",1392,22,"uk""",1,"u k""",
606,22-2,MAM_NORTHERN,mam,"louse",1392,22,"Squk""",2,"S q u k""",
607,22-2,SIPAKAPENSE,qum,"louse",1392,22,"squk""",2,"s q u k""",
608,22-1,SACAPULTECO_SACAPULAS_CENTRO,quv,"louse",1392,22,"ok""",1,"o k""",
609,22-1,CENTRAL_QUICHE,quc,"louse",1392,22,"uk""",1,"u k""",
610,22-1,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"louse",1392,22,"uk""",1,"u k""",
611,22-1,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"louse",1392,22,"uk""",1,"u k""",
612,22-1,POQOMCHI_WESTERN,pob,"louse",1392,22,"uk""",1,"u k""",
613,22-1,POCOMAM_EASTERN,poa,"louse",1392,22,"uk""",1,"u k""",
614,22-2,USPANTEKO,usp,"louse",1392,22,"suq""uk""",2,"s u q"" u k""",
615,22-1,EASTERN_KEKCHI_CAHABON,kek,"louse",1392,22,"uk""",1,"u k""",
616,22-1,ZINACANTAN_TZOTZIL,tzz,"louse",1392,22,"uC""",1,"u C""",
617,22-1,TZELTAL_BACHAJON,tzb,"louse",1392,22,"uC""",1,"u C""",
618,22-1,CHOL_TUMBALA,ctu,"louse",1392,22,"uC""",1,"u C""",
619,22-1,CHONTAL_TABASCO,chf,"louse",1392,22,"uC""",1,"u C""",
620,22-1,CHORTI,caa,"louse",1392,22,u7C,1,u 7 C,
621,22-1,ITZAJ,itz,"louse",1392,22,"uk""",1,"u k""",
622,22-1,MOPAN,mop,"louse",1392,22,"uk""",1,"u k""",
