ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
390,29-1,SEMAI,sea,"meat",634,29,sEC,1,s E C,
391,29-6,WA,wbm,"meat",634,29,ne7,6,n e 7,
392,29-7,DEANG,pce,"meat",634,29,yoN,7,y o N,
393,29-8,KHMU,kjg,"meat",634,29,ah,8,a h,
394,29-9,KSINMUL,puo,"meat",634,29,ksoN,9,k s o N,
395,29-10,KHASI,kha,"meat",634,29,doh,10,d o h,
396,29-11,MUNDARI,unr,"meat",634,29,Zilu,11,Z i l u,
397,30-1,JEH,jeh,"blood",946,30,ph~am,1,ph~ a m,
398,30-1,BAHNAR,bdq,"blood",946,30,ph~am,1,ph~ a m,
399,30-1,CHRAU,crw,"blood",946,30,n7ham,1,n 7 h a m,
400,30-2,VIETNAMESE,vie,"blood",946,30,mau,2,m a u,
401,30-1,RUC,scb,"blood",946,30,asam,1,a s a m,
402,30-1,MON,mnw,"blood",946,30,Ch~im,1,Ch~ i m,
403,30-1,NYAKUR,cbn,"blood",946,30,Ch~im,1,Ch~ i m,
404,30-1,KHMER,khm,"blood",946,30,Zh~am,1,Zh~ a m,
405,30-1,KUI_THAILAND,kdt,"blood",946,30,3ham,1,3 h a m,
406,30-1,SEMAI,sea,"blood",946,30,bh~ipm~,1,bh~ i pm~,
407,30-1,WA,wbm,"blood",946,30,nh~am,1,nh~ a m,
408,30-1,DEANG,pce,"blood",946,30,nh~am,1,nh~ a m,
409,30-1,KHMU,kjg,"blood",946,30,mam,1,m a m,
410,30-1,KSINMUL,puo,"blood",946,30,mi3m,1,m i 3 m,
411,30-1,KHASI,kha,"blood",946,30,snam,1,s n a m,
412,30-1,MUNDARI,unr,"blood",946,30,mayam,1,m a y a m,
413,31-1,JEH,jeh,"bone",1394,31,k3siaN,1,k 3 s i a N,
414,31-1,BAHNAR,bdq,"bone",1394,31,k3tiN,1,k 3 t i N,
415,31-1,CHRAU,crw,"bone",1394,31,ntiN,1,n t i N,
416,31-1,VIETNAMESE,vie,"bone",1394,31,SuoN,1,S u o N,
417,31-1,RUC,scb,"bone",1394,31,saN,1,s a N,
418,31-2,MON,mnw,"bone",1394,31,Zut,2,Z u t,
419,31-2,NYAKUR,cbn,"bone",1394,31,Ch~3lut,2,Ch~ 3 l u t,
420,31-1,KHMER,khm,"bone",1394,31,Ch7$3N,1,Ch7$ 3 N,
421,31-1,KUI_THAILAND,kdt,"bone",1394,31,Nh~aN,1,Nh~ a N,
422,31-1,SEMAI,sea,"bone",1394,31,Z7~akN~,1,Z7~ a kN~,
423,31-1,WA,wbm,"bone",1394,31,sisaN,1,s i s a N,
424,31-1,DEANG,pce,"bone",1394,31,"k""7~aN",1,"k""7~ a N",
425,31-1,KHMU,kjg,"bone",1394,31,C37aN,1,C 3 7 a N,
426,31-1,KSINMUL,puo,"bone",1394,31,laN,1,l a N,
427,31-1,KHASI,kha,"bone",1394,31,"sh""~ieN",1,"s h""~ i e N",
428,31-1,MUNDARI,unr,"bone",1394,31,ZaN,1,Z a N,
429,32-1,JEH,jeh,"fat",1282,32,p3dreN,1,p 3 d r e N,
430,32-3,RUC,scb,"fat",1282,32,kluN,3,k l u N,
431,32-3,MON,mnw,"fat",1282,32,kleN,3,k l e N,
432,32-3,NYAKUR,cbn,"fat",1282,32,k3li5,3,k 3 l i 5,
433,32-3,KHMER,khm,"fat",1282,32,kh~la5,3,kh~ l a 5,
434,32-4,KUI_THAILAND,kdt,"fat",1282,32,5Ch~EN,4,5 Ch~ E N,
435,32-5,SEMAI,sea,"fat",1282,32,l7~us,5,l7~ u s,
436,32-6,WA,wbm,"fat",1282,32,b3,6,b 3,
437,32-7,MUNDARI,unr,"fat",1282,32,itil,7,i t i l,
438,33-1,JEH,jeh,"egg",744,33,t3tap,1,t 3 t a p,
439,33-1,CHRAU,crw,"egg",744,33,Cap,1,C a p,
440,33-2,VIETNAMESE,vie,"egg",744,33,CuN,2,C u N,
441,33-8,RUC,scb,"egg",744,33,t3lul,8,t 3 l u l,
442,33-3,MON,mnw,"egg",744,33,kh~amhay,3,kh~ a m h a y,
443,33-4,KHMER,khm,"egg",744,33,boN,4,b o N,
444,33-8,KUI_THAILAND,kdt,"egg",744,33,nth$rEl,8,nth$ r E l,
445,33-2,SEMAI,sea,"egg",744,33,pNl3kN~,2,p N l 3 kN~,
446,33-5,WA,wbm,"egg",744,33,tom,5,t o m,
447,33-6,DEANG,pce,"egg",744,33,krau,6,k r a u,
448,33-7,KHMU,kjg,"egg",744,33,k3toN,7,k 3 t o N,
449,33-2,KSINMUL,puo,"egg",744,33,kloN,2,k l o N,
450,33-2,KHASI,kha,"egg",744,33,pilleN,2,p i ll e N,
451,33-9,MUNDARI,unr,"egg",744,33,Zarom,9,Z a r o m,
452,34-1,JEH,jeh,"horn",1393,34,t3koy,1,t 3 k o y,
453,34-5,BAHNAR,bdq,"horn",1393,34,ake,5,a k e,
454,34-2,RUC,scb,"horn",1393,34,kr3N,2,k r 3 N,
455,34-2,MON,mnw,"horn",1393,34,draN,2,d r a N,
456,34-2,NYAKUR,cbn,"horn",1393,34,th~raN,2,th~ r a N,
457,34-3,KHMER,khm,"horn",1393,34,s3nEN,3,s 3 n E N,
458,34-1,KUI_THAILAND,kdt,"horn",1393,34,t3kai,1,t 3 k a i,
459,34-2,WA,wbm,"horn",1393,34,ruN,2,r u N,
460,34-6,DEANG,pce,"horn",1393,34,nuN,6,n u N,
461,34-2,KHMU,kjg,"horn",1393,34,Centr~3N,2,C e n tr~ 3 N,
462,34-4,KSINMUL,puo,"horn",1393,34,C3lgan,4,C 3 l g a n,
463,34-2,KHASI,kha,"horn",1393,34,reN,2,r e N,
464,34-2,MUNDARI,unr,"horn",1393,34,diriN,2,d i r i N,
465,35-1,JEH,jeh,"tail",1220,35,teN,1,t e N,
466,35-1,BAHNAR,bdq,"tail",1220,35,kieN,1,k i e N,
467,35-1,CHRAU,crw,"tail",1220,35,tieN,1,t i e N,
468,35-2,VIETNAMESE,vie,"tail",1220,35,Zuoi,2,Z u o i,
469,35-2,RUC,scb,"tail",1220,35,tuoy,2,t u o y,
470,35-3,MON,mnw,"tail",1220,35,bata,3,b a t a,
471,35-3,NYAKUR,cbn,"tail",1220,35,p3ta7,3,p 3 t a 7,
472,35-2,KHMER,khm,"tail",1220,35,k3nd~uy,2,k 3 nd~ u y,
473,35-4,KUI_THAILAND,kdt,"tail",1220,35,sal,4,s a l,
474,35-3,SEMAI,sea,"tail",1220,35,snta7,3,s n t a 7,
475,35-3,WA,wbm,"tail",1220,35,sida7,3,s i d a 7,
476,35-3,DEANG,pce,"tail",1220,35,sta,3,s t a,
477,35-3,KHMU,kjg,"tail",1220,35,h3nta,3,h 3 n t a,
478,35-3,KSINMUL,puo,"tail",1220,35,h3lta,3,h 3 l t a,
479,35-1,KHASI,kha,"tail",1220,35,tidoN,1,t i d o N,
480,35-5,MUNDARI,unr,"tail",1220,35,Cadlom,5,C a d l o m,
481,36-1,JEH,jeh,"feather",1201,36,suk,1,s u k,
482,36-1,BAHNAR,bdq,"feather",1201,36,sok,1,s o k,
483,36-1,CHRAU,crw,"feather",1201,36,sino7 sum,1,s i n o 7 _ s u m,
484,36-2,VIETNAMESE,vie,"feather",1201,36,loN tim,2,l o N _ t i m,
485,36-1,RUC,scb,"feather",1201,36,usuk,1,u s u k,
486,36-7,MON,mnw,"feather",1201,36,s3neN,7,s 3 n e N,
487,36-1,NYAKUR,cbn,"feather",1201,36,Ch~okCh~ok,1,Ch~ o k Ch~ o k,
488,36-3,KHMER,khm,"feather",1201,36,slap,3,s l a p,
489,36-1,KUI_THAILAND,kdt,"feather",1201,36,so7,1,s o 7,
490,36-4,SEMAI,sea,"feather",1201,36,sntol,4,s n t o l,
491,36-5,KHMU,kjg,"feather",1201,36,kh~ul,5,kh~ u l,
492,36-1,KSINMUL,puo,"feather",1201,36,sok,1,s o k,
493,36-6,KHASI,kha,"feather",1201,36,sner,6,s n e r,
494,36-5,MUNDARI,unr,"feather",1201,36,il,5,i l,
495,37-1,JEH,jeh,"hair",1040,37,suk,1,s u k,
496,37-1,BAHNAR,bdq,"hair",1040,37,sok,1,s o k,
497,37-1,CHRAU,crw,"hair",1040,37,so7,1,s o 7,
498,37-1,VIETNAMESE,vie,"hair",1040,37,tok,1,t o k,
499,37-1,RUC,scb,"hair",1040,37,usuk,1,u s u k,
500,37-1,MON,mnw,"hair",1040,37,sok,1,s o k,
501,37-1,NYAKUR,cbn,"hair",1040,37,Ch~ok,1,Ch~ o k,
502,37-1,KHMER,khm,"hair",1040,37,sok,1,s o k,
503,37-1,KUI_THAILAND,kdt,"hair",1040,37,so7,1,s o 7,
504,37-1,SEMAI,sea,"hair",1040,37,sok,1,s o k,
505,37-1,WA,wbm,"hair",1040,37,hauk,1,h a u k,
506,37-1,DEANG,pce,"hair",1040,37,hu7,1,h u 7,
507,37-2,KHMU,kjg,"hair",1040,37,kl3,2,k l 3,
508,37-1,KSINMUL,puo,"hair",1040,37,sok,1,s o k,
509,37-1,KHASI,kha,"hair",1040,37,sh~niuh,1,sh~ n i u h,
510,37-3,MUNDARI,unr,"hair",1040,37,up,3,u p,
511,38-1,JEH,jeh,"head",1256,38,kal,1,k a l,
512,38-1,BAHNAR,bdq,"head",1256,38,k3l,1,k 3 l,
513,38-2,CHRAU,crw,"head",1256,38,vo7,2,v o 7,also: kamvo7
514,38-3,RUC,scb,"head",1256,38,kuluok,3,k u l u o k,
515,38-4,MON,mnw,"head",1256,38,kaduip,4,k a d u i p,
516,38-4,NYAKUR,cbn,"head",1256,38,k3d3p,4,k 3 d 3 p,
517,38-5,KUI_THAILAND,kdt,"head",1256,38,pla,5,p l a,
518,38-9,SEMAI,sea,"head",1256,38,kuy,9,k u y,
519,38-6,WA,wbm,"head",1256,38,kaiN,6,k a i N,
520,38-6,DEANG,pce,"head",1256,38,kiN,6,k i N,
521,38-7,KHMU,kjg,"head",1256,38,k3mpoN,7,k 3 m p o N,
522,38-5,KSINMUL,puo,"head",1256,38,3lu,5,3 l u,
523,38-11,KHASI,kha,"head",1256,38,kh~lih,11,kh~ l i h,
524,38-8,MUNDARI,unr,"head",1256,38,bo7,8,b o 7,
525,39-1,JEH,jeh,"ear",1247,39,pat,1,p a t,
526,39-2,BAHNAR,bdq,"ear",1247,39,don,2,d o n,
527,39-4,CHRAU,crw,"ear",1247,39,tor,4,t o r,
528,39-3,VIETNAMESE,vie,"ear",1247,39,tai,3,t a i,
529,39-3,RUC,scb,"ear",1247,39,say,3,s a y,
530,39-4,MON,mnw,"ear",1247,39,katow,4,k a t o w,
531,39-4,NYAKUR,cbn,"ear",1247,39,k3tuer,4,k 3 t u e r,
532,39-5,KHMER,khm,"ear",1247,39,tr~3Ch~i3k,5,tr~ 3 Ch~ i 3 k,
533,39-4,KUI_THAILAND,kdt,"ear",1247,39,k3tor,4,k 3 t o r,
534,39-6,SEMAI,sea,"ear",1247,39,ntakN,6,n t a k N,
535,39-5,WA,wbm,"ear",1247,39,yh~auk,5,yh~ a u k,
536,39-5,DEANG,pce,"ear",1247,39,yo7,5,y o 7,
537,39-7,KHMU,kjg,"ear",1247,39,hermey,7,h e r m e y,
538,39-4,KSINMUL,puo,"ear",1247,39,h3ltol,4,h 3 l t o l,
539,39-4,KHASI,kha,"ear",1247,39,lutur,4,l u t u r,
540,39-4,MUNDARI,unr,"ear",1247,39,lutur,4,l u t u r,
541,40-1,JEH,jeh,"eye",1248,40,mat,1,m a t,
542,40-1,BAHNAR,bdq,"eye",1248,40,mat,1,m a t,
543,40-1,CHRAU,crw,"eye",1248,40,mat,1,m a t,
544,40-1,VIETNAMESE,vie,"eye",1248,40,mat,1,m a t,
545,40-1,MON,mnw,"eye",1248,40,mat,1,m a t,
546,40-1,NYAKUR,cbn,"eye",1248,40,mat,1,m a t,
547,40-2,KHMER,khm,"eye",1248,40,bh~3n3k,2,bh~ 3 n 3 k,
548,40-1,KUI_THAILAND,kdt,"eye",1248,40,mat,1,m a t,
549,40-1,SEMAI,sea,"eye",1248,40,mat,1,m a t,
550,40-3,WA,wbm,"eye",1248,40,Nai,3,N a i,
551,40-3,DEANG,pce,"eye",1248,40,Nai,3,N a i,
552,40-1,KHMU,kjg,"eye",1248,40,mat,1,m a t,
553,40-1,KSINMUL,puo,"eye",1248,40,mat,1,m a t,
554,40-1,KHASI,kha,"eye",1248,40,kh~imat,1,kh~ i m a t,
555,40-1,MUNDARI,unr,"eye",1248,40,med,1,m e d,
556,41-1,JEH,jeh,"nose",1221,41,muh,1,m u h,
557,41-1,BAHNAR,bdq,"nose",1221,41,muh,1,m u h,
558,41-1,CHRAU,crw,"nose",1221,41,muh,1,m u h,
559,41-1,VIETNAMESE,vie,"nose",1221,41,mui,1,m u i,
560,41-1,RUC,scb,"nose",1221,41,mu3h,1,m u 3 h,
561,41-1,MON,mnw,"nose",1221,41,muh,1,m u h,
562,41-1,NYAKUR,cbn,"nose",1221,41,hmok,1,h m o k,
563,41-1,KHMER,khm,"nose",1221,41,Cr~3muh,1,Cr~ 3 m u h,
564,41-1,KUI_THAILAND,kdt,"nose",1221,41,muh,1,m u h,
565,41-1,SEMAI,sea,"nose",1221,41,muh,1,m u h,
566,41-1,WA,wbm,"nose",1221,41,m3ih,1,m 3 i h,
567,41-1,DEANG,pce,"nose",1221,41,muih,1,m u i h,
568,41-1,KHMU,kjg,"nose",1221,41,muh,1,m u h,
569,41-1,KSINMUL,puo,"nose",1221,41,moh,1,m o h,
570,41-1,KHASI,kha,"nose",1221,41,kh~mut,1,kh~ m u t,
571,41-1,MUNDARI,unr,"nose",1221,41,mu*,1,m u*,
572,42-1,JEH,jeh,"mouth",674,42,t3mun,1,t 3 m u n,
573,42-2,BAHNAR,bdq,"mouth",674,42,b3r,2,b 3 r,
574,42-12,VIETNAMESE,vie,"mouth",674,42,mieN,12,m i e N,
575,42-4,RUC,scb,"mouth",674,42,kaN,4,k a N,
576,42-3,MON,mnw,"mouth",674,42,paN,3,p a N,
577,42-3,NYAKUR,cbn,"mouth",674,42,paN,3,p a N,
578,42-5,KHMER,khm,"mouth",674,42,mat,5,m a t,
579,42-6,KUI_THAILAND,kdt,"mouth",674,42,noh,6,n o h,
580,42-3,SEMAI,sea,"mouth",674,42,mp~akN,3,mp~ a k N,
581,42-7,WA,wbm,"mouth",674,42,yh~3ih,7,yh~ 3 i h,
582,42-8,DEANG,pce,"mouth",674,42,sop,8,s o p,
583,42-6,KHMU,kjg,"mouth",674,42,t3noh,6,t 3 n o h,
584,42-9,KSINMUL,puo,"mouth",674,42,5uk,9,5 u k,
585,42-10,KHASI,kha,"mouth",674,42,sh~intur,10,sh~ i n t u r,
586,42-11,MUNDARI,unr,"mouth",674,42,moCa,11,m o C a,
587,43-1,JEH,jeh,"tooth",1380,43,sineN,1,s i n e N,
588,43-1,BAHNAR,bdq,"tooth",1380,43,s3ne5,1,s 3 n e 5,
589,43-2,CHRAU,crw,"tooth",1380,43,seC,2,s e C,
590,43-3,VIETNAMESE,vie,"tooth",1380,43,raN,3,r a N,
591,43-3,RUC,scb,"tooth",1380,43,kasaN,3,k a s a N,
592,43-4,MON,mnw,"tooth",1380,43,Nek,4,N e k,
593,43-4,NYAKUR,cbn,"tooth",1380,43,Ni3k,4,N i 3 k,
594,43-5,KHMER,khm,"tooth",1380,43,dh~3m3n,5,dh~ 3 m 3 n,
595,43-1,KUI_THAILAND,kdt,"tooth",1380,43,k3nE5,1,k 3 n E 5,
596,43-5,SEMAI,sea,"tooth",1380,43,lmu5,5,l m u 5,
597,43-3,WA,wbm,"tooth",1380,43,rh~aN,3,rh~ a N,
598,43-3,DEANG,pce,"tooth",1380,43,rh~aN,3,rh~ a N,
599,43-3,KHMU,kjg,"tooth",1380,43,raN,3,r a N,
600,43-6,KSINMUL,puo,"tooth",1380,43,h3gi3N,6,h 3 g i 3 N,
601,43-7,KHASI,kha,"tooth",1380,43,biniat,7,b i n i a t,
602,44-1,JEH,jeh,"tongue",1205,44,r3piat,1,r 3 p i a t,
603,44-1,BAHNAR,bdq,"tongue",1205,44,r3piet,1,r 3 p i e t,
604,44-1,CHRAU,crw,"tongue",1205,44,lapiet,1,l a p i e t,
605,44-2,VIETNAMESE,vie,"tongue",1205,44,luoi,2,l u o i,
606,44-2,RUC,scb,"tongue",1205,44,l3arh~,2,l 3 a rh~,
607,44-3,MON,mnw,"tongue",1205,44,katak,3,k a t a k,
608,44-3,NYAKUR,cbn,"tongue",1205,44,ntak,3,n t a k,
609,44-3,KHMER,khm,"tongue",1205,44,3ntak,3,3 n t a k,
610,44-3,KUI_THAILAND,kdt,"tongue",1205,44,nta7,3,n t a 7,
611,44-3,SEMAI,sea,"tongue",1205,44,lntak,3,l n t a k,
612,44-3,WA,wbm,"tongue",1205,44,dak,3,d a k,
613,44-3,DEANG,pce,"tongue",1205,44,kta7,3,k t a 7,
614,44-3,KHMU,kjg,"tongue",1205,44,h3ntak,3,h 3 n t a k,
615,44-3,KSINMUL,puo,"tongue",1205,44,h3ltak,3,h 3 l t a k,
616,44-2,KHASI,kha,"tongue",1205,44,th~illied,2,th~ i ll i e d,
617,44-4,MUNDARI,unr,"tongue",1205,44,le7,4,l e 7,
618,45-1,JEH,jeh,"nail (claw)",72,45,k3nialh~,1,k 3 n i a lh~,
619,45-1,BAHNAR,bdq,"nail (claw)",72,45,teNi3h,1,t e N i 3 h,
620,45-1,CHRAU,crw,"nail (claw)",72,45,can7hyeih,1,c a n 7 h y e i h,
621,45-2,VIETNAMESE,vie,"nail (claw)",72,45,moN,2,m o N,
622,45-3,RUC,scb,"nail (claw)",72,45,k3ntoN,3,k 3 n t o N,
623,45-4,MON,mnw,"nail (claw)",72,45,sanem,4,s a n e m,
624,45-4,NYAKUR,cbn,"nail (claw)",72,45,Nh~li3m,4,Nh~ l i 3 m,
625,45-5,KHMER,khm,"nail (claw)",72,45,kr3Cok,5,k r 3 C o k,
626,45-6,KUI_THAILAND,kdt,"nail (claw)",72,45,nth$rEh,6,nth$ r E h,
627,45-6,SEMAI,sea,"nail (claw)",72,45,C3nros,6,C 3 n r o s,
628,45-4,WA,wbm,"nail (claw)",72,45,Nh~im,4,Nh~ i m,
629,45-4,DEANG,pce,"nail (claw)",72,45,arh~im,4,a rh~ i m,
630,45-7,KHMU,kjg,"nail (claw)",72,45,t3mmoN,7,t 3 mm o N,
631,45-7,KSINMUL,puo,"nail (claw)",72,45,moNsu3N,7,m o N s u 3 N,
632,45-4,KHASI,kha,"nail (claw)",72,45,tirsim,4,t i r s i m,
633,45-9,MUNDARI,unr,"nail (claw)",72,45,rama,9,r a m a,
634,46-1,BAHNAR,bdq,"foot",1301,46,t3paNZ3N,1,t 3 p a N Z 3 N,
635,46-1,CHRAU,crw,"foot",1301,46,jaN,1,j a N,
636,46-1,VIETNAMESE,vie,"foot",1301,46,tan,1,t a n,
637,46-1,RUC,scb,"foot",1301,46,CiN,1,C i N,
638,46-1,MON,mnw,"foot",1301,46,ZoN,1,Z o N,
639,46-1,NYAKUR,cbn,"foot",1301,46,Ch~uN,1,Ch~ u N,
640,46-1,KHMER,khm,"foot",1301,46,Za3N,1,Z a 3 N,
641,46-1,KUI_THAILAND,kdt,"foot",1301,46,Z3N,1,Z 3 N,
642,46-1,SEMAI,sea,"foot",1301,46,ZukN,1,Z u k N,
643,46-1,WA,wbm,"foot",1301,46,CauN,1,C a u N,
644,46-1,DEANG,pce,"foot",1301,46,Z3N,1,Z 3 N,
645,46-1,KHMU,kjg,"foot",1301,46,C3aN,1,C 3 a N,
646,46-1,KSINMUL,puo,"foot",1301,46,zuN,1,z u N,
647,46-2,KHASI,kha,"foot",1301,46,kinZat,2,k i n Z a t,
648,46-3,MUNDARI,unr,"foot",1301,46,kata,3,k a t a,
649,47-1,JEH,jeh,"knee",1371,47,kroN,1,k r o N,
650,47-1,CHRAU,crw,"knee",1371,47,ko7 kruN,1,k o 7 _ k r u N,
651,47-2,VIETNAMESE,vie,"knee",1371,47,dau goi,2,d a u _ g o i,
652,47-2,RUC,scb,"knee",1371,47,kuluok tukul,2,k u l u o k _ t u k u l,
653,47-3,MON,mnw,"knee",1371,47,kboaN,3,k b o a N,
654,47-3,NYAKUR,cbn,"knee",1371,47,k3boN,3,k 3 b o N,
655,47-4,KHMER,khm,"knee",1371,47,Z3NgaN,4,Z 3 N g a N,
656,47-2,KUI_THAILAND,kdt,"knee",1371,47,plat3kol,2,p l a t 3 k o l,
657,47-5,SEMAI,sea,"knee",1371,47,kurol,5,k u r o l,
658,47-4,WA,wbm,"knee",1371,47,p3m NoN,4,p 3 m _ N o N,
659,47-10,DEANG,pce,"knee",1371,47,kir kEr,10,k i r _ k E r,
660,47-9,KHMU,kjg,"knee",1371,47,k3nun,9,k 3 n u n,
661,47-6,KSINMUL,puo,"knee",1371,47,3lum3ldil,6,3 l u m 3 l d i l,
662,47-7,KHASI,kha,"knee",1371,47,kh~osiw,7,kh~ o s i w,
663,48-1,JEH,jeh,"hand",1277,48,ti,1,t i,
664,48-1,BAHNAR,bdq,"hand",1277,48,ti,1,t i,
665,48-1,CHRAU,crw,"hand",1277,48,ti,1,t i,
666,48-1,VIETNAMESE,vie,"hand",1277,48,tay,1,t a y,
667,48-1,RUC,scb,"hand",1277,48,si,1,s i,
668,48-1,MON,mnw,"hand",1277,48,tay,1,t a y,
669,48-1,NYAKUR,cbn,"hand",1277,48,tEy,1,t E y,
670,48-1,KHMER,khm,"hand",1277,48,tay,1,t a y,
671,48-1,KUI_THAILAND,kdt,"hand",1277,48,te,1,t e,
672,48-1,SEMAI,sea,"hand",1277,48,t3kN,1,t 3 k N,
673,48-1,WA,wbm,"hand",1277,48,tai7,1,t a i 7,
674,48-1,DEANG,pce,"hand",1277,48,tai,1,t a i,
675,48-1,KHMU,kjg,"hand",1277,48,k3takti,1,k 3 t a k t i,
676,48-2,KSINMUL,puo,"hand",1277,48,k3sap,2,k 3 s a p,
677,48-1,KHASI,kha,"hand",1277,48,kti,1,k t i,
678,48-1,MUNDARI,unr,"hand",1277,48,ti,1,t i,
679,49-1,JEH,jeh,"belly",1251,49,p3dok,1,p 3 d o k,
680,49-3,RUC,scb,"belly",1251,49,kd3l,3,k d 3 l,
681,49-4,MON,mnw,"belly",1251,49,buN,4,b u N,
682,49-4,NYAKUR,cbn,"belly",1251,49,ph~uN,4,ph~ u N,
683,49-5,KHMER,khm,"belly",1251,49,boh,5,b o h,
684,49-4,KUI_THAILAND,kdt,"belly",1251,49,ph~uN,4,ph~ u N,
685,49-6,SEMAI,sea,"belly",1251,49,k3t,6,k 3 t,
686,49-7,WA,wbm,"belly",1251,49,vaik,7,v a i k,
687,49-7,DEANG,pce,"belly",1251,49,vE7,7,v E 7,
688,49-4,KHMU,kjg,"belly",1251,49,poN,4,p o N,
689,49-8,KSINMUL,puo,"belly",1251,49,ku,8,k u,
690,49-5,KHASI,kha,"belly",1251,49,kipoh,5,k i p o h,
691,49-2,MUNDARI,unr,"belly",1251,49,laZ,2,l a Z,
692,50-1,BAHNAR,bdq,"neck",1333,50,ako,1,a k o,
693,50-1,CHRAU,crw,"neck",1333,50,nko,1,n k o,
694,50-1,VIETNAMESE,vie,"neck",1333,50,ko,1,k o,
695,50-1,MON,mnw,"neck",1333,50,ka7,1,k a 7,
696,50-1,NYAKUR,cbn,"neck",1333,50,ko7,1,k o 7,
697,50-1,KHMER,khm,"neck",1333,50,ko,1,k o,
698,50-2,KUI_THAILAND,kdt,"neck",1333,50,kaN,2,k a N,
699,50-3,SEMAI,sea,"neck",1333,50,taN3n,3,t a N 3 n,
700,50-4,WA,wbm,"neck",1333,50,Nok,4,N o k,
701,50-5,DEANG,pce,"neck",1333,50,amoN,5,a m o N,
702,50-6,KHMU,kjg,"neck",1333,50,k3ntuar,6,k 3 n t u a r,
703,50-9,KSINMUL,puo,"neck",1333,50,kok,9,k o k,
704,50-7,KHASI,kha,"neck",1333,50,rindaN,7,r i n d a N,
705,50-8,MUNDARI,unr,"neck",1333,50,hoto7,8,h o t o 7,
706,51-1,JEH,jeh,"breast",1402,51,tuh,1,t u h,
707,51-1,BAHNAR,bdq,"breast",1402,51,toh,1,t o h,
708,51-1,CHRAU,crw,"breast",1402,51,gatoh,1,g a t o h,
709,51-2,VIETNAMESE,vie,"breast",1402,51,Nuk,2,N u k,
710,51-3,RUC,scb,"breast",1402,51,n3y,3,n 3 y,
711,51-1,MON,mnw,"breast",1402,51,tah,1,t a h,
712,51-1,NYAKUR,cbn,"breast",1402,51,toh,1,t o h,
713,51-1,KHMER,khm,"breast",1402,51,toh,1,t o h,
714,51-1,KUI_THAILAND,kdt,"breast",1402,51,toh,1,t o h,
715,51-1,SEMAI,sea,"breast",1402,51,nt~3h,1,nt~ 3 h,
716,51-1,WA,wbm,"breast",1402,51,t3ih,1,t 3 i h,
717,51-2,DEANG,pce,"breast",1402,51,bu,2,b u,
718,51-2,KHMU,kjg,"breast",1402,51,pu,2,p u,
719,51-4,KSINMUL,puo,"breast",1402,51,um,4,u m,
720,51-5,KHASI,kha,"breast",1402,51,sh~adem,5,sh~ a d e m,
721,51-6,MUNDARI,unr,"breast",1402,51,nunu,6,n u n u,
722,52-1,JEH,jeh,"heart",1223,52,noyh~,1,n o yh~,
723,52-1,BAHNAR,bdq,"heart",1223,52,nuih,1,n u i h,
724,52-1,CHRAU,crw,"heart",1223,52,play nuih,1,p l a y _ n u i h,
725,52-2,MON,mnw,"heart",1223,52,gruih,2,g r u i h,
726,52-3,NYAKUR,cbn,"heart",1223,52,5y~um,3,5y~ u m,
727,52-3,KUI_THAILAND,kdt,"heart",1223,52,ph~am,3,ph~ a m,
728,52-1,SEMAI,sea,"heart",1223,52,nus,1,n u s,
729,52-3,WA,wbm,"heart",1223,52,rh~om,3,rh~ o m,
730,52-1,DEANG,pce,"heart",1223,52,noih,1,n o i h,
731,52-3,KHMU,kjg,"heart",1223,52,h3rn3am,3,h 3 r n 3 a m,
732,52-4,KSINMUL,puo,"heart",1223,52,en,4,e n,
733,52-5,KHASI,kha,"heart",1223,52,kloN snam,5,k l o N _ s n a m,
734,53-1,JEH,jeh,"liver",1224,53,klem,1,k l e m,
735,53-1,BAHNAR,bdq,"liver",1224,53,kl3m,1,k l 3 m,
736,53-1,CHRAU,crw,"liver",1224,53,kh~lom,1,kh~ l o m,
737,53-1,RUC,scb,"liver",1224,53,lo3m,1,l o 3 m,
738,53-2,MON,mnw,"liver",1224,53,gruih,2,g r u i h,
739,53-2,NYAKUR,cbn,"liver",1224,53,kh~rih,2,kh~ r i h,
740,53-1,KHMER,khm,"liver",1224,53,th~la3m,1,th~ l a 3 m,
741,53-1,KUI_THAILAND,kdt,"liver",1224,53,luam,1,l u a m,
742,53-4,SEMAI,sea,"liver",1224,53,ris,4,r i s,
743,53-1,WA,wbm,"liver",1224,53,tom,1,t o m,
744,53-1,DEANG,pce,"liver",1224,53,ktom,1,k t o m,
745,53-1,KHMU,kjg,"liver",1224,53,t3lom,1,t 3 l o m,
746,53-1,KSINMUL,puo,"liver",1224,53,t3lom,1,t 3 l o m,
747,53-1,KHASI,kha,"liver",1224,53,ba im,1,b a _ i m,
748,53-1,MUNDARI,unr,"liver",1224,53,im,1,i m,
749,54-1,JEH,jeh,"drink",1401,54,hut,1,h u t,
750,54-2,BAHNAR,bdq,"drink",1401,54,5a,2,5 a,
751,54-1,CHRAU,crw,"drink",1401,54,huC,1,h u C,
752,54-3,VIETNAMESE,vie,"drink",1401,54,uoN,3,u o N,
753,54-2,RUC,scb,"drink",1401,54,5u,2,5 u,
754,54-5,MON,mnw,"drink",1401,54,suN,5,s u N,
