ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
3073,202-1,Iban,iba,"Six",1703,202,enam,1,e n a m,
3074,204-4,Iban,iba,"Eight",1705,204,lapan,4,l a p a n,
3075,209-4,Iban,iba,"One Hundred",1634,209,seratus,4,s e r a t u s,
3076,21-22,Iban,iba,"to think",2271,21,pikir,22,p i k i r,%pikir
3077,210-5,Iban,iba,"One Thousand",1843,210,seribu,5,s e r i b u,
3078,22-1,Iban,iba,"to fear",1419,22,takut,1,t a k u t,
3079,23-1,Iban,iba,"blood",946,23,darah,1,d a r a h,
3080,24-45,Iban,iba,"head",1256,24,palaʔ,45,p a l a ʔ,%palaʔ
3081,26-1,Iban,iba,"hair",1040,26,bok,1,b o k,
3082,27-1,Iban,iba,"nose",1221,27,idoŋ,1,i d o ŋ,
3083,28-1,Iban,iba,"to breathe",1407,28,be-ñawa,1,b e ñ a w a,
3084,29-30,Iban,iba,"to sniff, smell",375,29,sium,30,s i u m,
3085,3-1,Iban,iba,"right",1019,3,kanan,1,k a n a n,
3086,30-27,Iban,iba,"mouth",674,30,mulut,27,m u l u t,ñawa 1
3087,32-4,Iban,iba,"tongue",1205,32,dilah,4,d i l a h,
3088,33-1,Iban,iba,"to laugh",1355,33,ketawaʔ,1,k e t a w a ʔ,
3089,35-1,Iban,iba,"to vomit",1278,35,mutah,1,m u t a h,
3090,36-1,Iban,iba,"to spit",1440,36,ŋe-ludah,1,ŋ e l u d a h,
3091,37-1,Iban,iba,"to eat",1336,37,makai,1,m a k a i,
3092,38-16,Iban,iba,"to chew",321,38,kuñah,16,k u ñ a h,
3093,4-1,Iban,iba,"leg/foot",2098,4,kaki,1,k a k i,
3094,40-12,Iban,iba,"to drink",1401,40,irup,12,i r u p,
3095,41-21,Iban,iba,"to bite",1403,41,gigit,21,g i g i t,
3096,43-10,Iban,iba,"ear",1247,43,pendiŋ,10,p e n d i ŋ,
3097,44-1,Iban,iba,"to hear",1408,44,diŋa,1,d i ŋ a,
3098,45-1,Iban,iba,"eye",1248,45,mata,1,m a t a,
3099,47-1,Iban,iba,"to yawn",1028,47,ŋuap,1,ŋ u a p,
3100,49-24,Iban,iba,"to lie down",1411,49,galiʔ,24,g a l i ʔ,
3101,5-21,Iban,iba,"to walk",1443,5,jalai,21,j a l a i,
3102,50-1,Iban,iba,"to dream",1920,50,mimpi,1,m i m p i,
3103,51-35,Iban,iba,"to sit",1416,51,dudok,35,d u d o k,
3104,52-1,Iban,iba,"to stand",1442,52,diri,1,d i r i,
3105,53-20,Iban,iba,"person/human being",683,53,oraŋ,20,o r a ŋ,
3106,54-2,Iban,iba,"man/male",1554,54,laki,2,l a k i,
3107,56-1,Iban,iba,"child",2099,56,anak,1,a n a k,
3108,57-28,Iban,iba,"husband",1200,57,laki,28,l a k i,
3109,58-5,Iban,iba,"wife",1199,58,bini,5,b i n i,
3110,59-10,Iban,iba,"mother",1216,59,indai,10,i n d a i,
3111,6-1,Iban,iba,"road/path",667,6,jalai,1,j a l a i,
3112,60-5,Iban,iba,"father",1217,60,apai,5,a p a i,
3113,61-1,Iban,iba,"house",1252,61,rumah,1,r u m a h,
3114,62-1,Iban,iba,"thatch/roof",2100,62,atap,1,a t a p,
3115,63-12,Iban,iba,"name",1405,63,nama,12,n a m a,
3116,65-1,Iban,iba,"rope",1218,65,tali,1,t a l i,
3117,67-2,Iban,iba,"to sew",1457,67,jait,2,j a i t,
3118,68-1,Iban,iba,"needle",1382,68,jarum,1,j a r u m,
3119,70-8,Iban,iba,"to shoot",1172,70,timbak,8,t i m b a k,
3120,72-1,Iban,iba,"to hit",1433,72,pukul,1,p u k u l,%pukul; maluk 1; sipat 1; lunsin 1; paluʔ 1
3121,73-19,Iban,iba,"to steal",713,73,ngenchuri,19,n g e n c h u r i,
3122,74-1,Iban,iba,"to kill",1417,74,bunoh,1,b u n o h,
3123,75-1,Iban,iba,"to die, be dead",1494,75,mati,1,m a t i,
3124,76-1,Iban,iba,"to live, be alive",1422,76,idup,1,i d u p,
3125,77-1,Iban,iba,"to scratch",1436,77,garuʔ,1,g a r u ʔ,
3126,78-3,Iban,iba,"to cut, hack",1432,78,tetak,3,t e t a k,
3127,79-1,Iban,iba,"stick/wood",1295,79,kayuʔ,1,k a y u ʔ,
3128,8-24,Iban,iba,"to turn",1588,8,bilok,24,b i l o k,
3129,80-1,Iban,iba,"to split",1437,80,belah,1,b e l a h,
3130,81-1,Iban,iba,"sharp",1396,81,tajam,1,t a j a m,
3131,82-3,Iban,iba,"dull, blunt",379,82,tumpul,3,t u m p u l,
3132,83-23,Iban,iba,"to work",1086,83,kereja,23,k e r e j a,b-umai 1
3133,84-2,Iban,iba,"to plant",1486,84,tanam,2,t a n a m,
3134,85-1,Iban,iba,"to choose",1750,85,pilih,1,p i l i h,
3135,86-1,Iban,iba,"to grow",479,86,tumboh,1,t u m b o h,
3136,87-20,Iban,iba,"to swell",1573,87,kembai,20,k e m b a i,
3137,88-1,Iban,iba,"to squeeze",1414,88,perah,1,p e r a h,
3138,89-32,Iban,iba,"to hold",1448,89,pegai,32,p e g a i,
3139,90-1,Iban,iba,"to dig",1418,90,kali,1,k a l i,
3140,91-1,Iban,iba,"to buy",1869,91,beli,1,b e l i,
3141,92-1,Iban,iba,"to open, uncover",1156,92,bukaʔ,1,b u k a ʔ,
3142,93-2,Iban,iba,"to pound, beat",354,93,tutok,2,t u t o k,
3143,96-1,Iban,iba,"dog",2009,96,asuʔ,1,a s u ʔ,
3144,97-17,Iban,iba,"bird",937,97,buroŋ,17,b u r o ŋ,
3145,98-1,Iban,iba,"egg",744,98,teluʔ,1,t e l u ʔ,
3146,99-1,Iban,iba,"feather",1201,99,bulu,1,b u l u,
3147,1-1,Kaidipang,kzp,"hand",1277,1,rʔima,1,r ʔ i m a,
3148,100-25,Kaidipang,kzp,"wing",1257,100,porʔipiko,25,p o r ʔ i p i k o,
3149,103-29,Kaidipang,kzp,"meat/flesh",634,103,sapu,29,s a p u,
3150,104-23,Kaidipang,kzp,"fat/grease",1282,104,tabo,23,t a b o,
3151,105-30,Kaidipang,kzp,"tail",1220,105,ipuso,30,i p u s o,
3152,107-1,Kaidipang,kzp,"worm (earthworm)",1219,107,rʔuati,1,r ʔ u a t i,
3153,108-1,Kaidipang,kzp,"louse",1392,108,kutu,1,k u t u,
3154,109-22,Kaidipang,kzp,"mosquito",1509,109,hoŋito,22,h o ŋ i t o,
3155,11-1,Kaidipang,kzp,"dust",2,11,rʔikavuko,1,r ʔ i k a v u k o,
3156,110-1,Kaidipang,kzp,"spider",843,110,tonto|rʔaa,1,t o n t o| r ʔ aa,
3157,112-1,Kaidipang,kzp,"rotten",1728,112,movuhuko,1,m o v u h u k o,
3158,113-2,Kaidipang,kzp,"branch",1531,113,saŋa,2,s a ŋ a,
3159,114-1,Kaidipang,kzp,"leaf",628,114,duuŋo,1,d uu ŋ o,
3160,115-2,Kaidipang,kzp,"root",670,115,wakato,2,w a k a t o,
3161,116-1,Kaidipang,kzp,"flower",239,116,buŋaŋo,1,b u ŋ a ŋ o,
3162,118-37,Kaidipang,kzp,"grass",606,118,hikuto,37,h i k u t o,
3163,119-27,Kaidipang,kzp,"earth/soil",1228,119,vuta,27,v u t a,
3164,12-1,Kaidipang,kzp,"skin",763,12,kurʔito,1,k u r ʔ i t o,
3165,120-1,Kaidipang,kzp,"stone",857,120,botu,1,b o t u,
3166,121-23,Kaidipang,kzp,"sand",671,121,vuŋayo,23,v u ŋ a y o,
3167,122-33,Kaidipang,kzp,"water",948,122,sarʔugu,33,s a r ʔ u g u,
3168,123-27,Kaidipang,kzp,"to flow",2003,123,moiligu,27,m o i l i g u,
3169,125-17,Kaidipang,kzp,"salt",1274,125,simuto,17,s i m u t o,
3170,126-1,Kaidipang,kzp,"lake",624,126,dono,1,d o n o,
3171,128-1,Kaidipang,kzp,"sky",1732,128,rʔaŋito,1,r ʔ a ŋ i t o,
3172,129-1,Kaidipang,kzp,"moon",1313,129,vurʔa,1,v u r ʔ a,
3173,132-28,Kaidipang,kzp,"fog",249,132,supuoto,28,s u p u o t o,
3174,133-1,Kaidipang,kzp,"rain",658,133,uha,1,u h a,
3175,134-30,Kaidipang,kzp,"thunder",1150,134,gunturʔo,30,g u n t u r ʔ o,
3176,135-1,Kaidipang,kzp,"lightning",1654,135,kilato,1,k i l a t o,
3177,136-29,Kaidipang,kzp,"wind",960,136,dupoto,29,d u p o t o,
3178,137-1,Kaidipang,kzp,"to blow",175,137,mogiupo,1,m o g i u p o,
3179,138-26,Kaidipang,kzp,"warm",1232,138,mopasu,26,m o p a s u,
3180,14-1,Kaidipang,kzp,"belly",1251,14,tia,1,t i a,
3181,141-1,Kaidipang,kzp,"wet",1726,141,mobosa,1,m o b o s a,
3182,142-1,Kaidipang,kzp,"heavy",1210,142,mobugoto,1,m o b u g o t o,
3183,145-22,Kaidipang,kzp,"smoke",778,145,pohoko,22,p o h o k o,
3184,146-1,Kaidipang,kzp,"ash",646,146,avu,1,a v u,
3185,147-1,Kaidipang,kzp,"black",163,147,moitomo,1,m o i t o m o,
3186,148-1,Kaidipang,kzp,"white",1335,148,moputiho,1,m o p u t i h o,
3187,149-32,Kaidipang,kzp,"red",156,149,mopuha,32,m o p u h a,
3188,15-1,Kaidipang,kzp,"bone",1394,15,turʔa,1,t u r ʔ a,
3189,150-38,Kaidipang,kzp,"yellow",1424,150,modohagu,38,m o d o h a g u,
3190,155-30,Kaidipang,kzp,"long",1203,155,mohambé,30,m o h a m b é,
3191,156-1,Kaidipang,kzp,"thin",1400,156,monipiso,1,m o n i p i s o,
3192,159-17,Kaidipang,kzp,"wide",1243,159,motaŋgaho,17,m o t a ŋ g a h o,
3193,16-1,Kaidipang,kzp,"intestines",1991,16,tinai,1,t i n a i,
3194,160-26,Kaidipang,kzp,"painful, sick",2103,160,moŋoŋoto,26,m o ŋ o ŋ o t o,
3195,161-16,Kaidipang,kzp,"shy, ashamed",487,161,moorʔito,16,m oo r ʔ i t o,
3196,163-1,Kaidipang,kzp,"new",1231,163,mobogu,1,m o b o g u,
3197,164-1,Kaidipang,kzp,"good",1035,164,mopia,1,m o p i a,
3198,166-6,Kaidipang,kzp,"correct, true",1725,166,totuu,6,t o t uu,
3199,167-21,Kaidipang,kzp,"night",1233,167,gubii,21,g u b ii,
3200,168-1,Kaidipang,kzp,"day",1225,168,onu,1,o n u,
3201,169-1,Kaidipang,kzp,"year",1226,169,tauŋo,1,t a u ŋ o,
3202,170-11,Kaidipang,kzp,"when?",1238,170,rʔoonu,11,r ʔ oo n u,
3203,171-14,Kaidipang,kzp,"to hide",602,171,tumuuko,14,t u m uu k o,
3204,172-1,Kaidipang,kzp,"to climb",1102,172,moponiko,1,m o p o n i k o,
3205,173-15,Kaidipang,kzp,"at",1461,173,ko,15,k o,
3206,174-1,Kaidipang,kzp,"in, inside",1606,174,ko duarʔomo,1,k o _ d u a r ʔ o m o,[ko] duarʔomo
3207,177-1,Kaidipang,kzp,"this",1214,177,ini,1,i n i,
3208,178-16,Kaidipang,kzp,"that",78,178,ito,16,i t o,
3209,18-1,Kaidipang,kzp,"breast",1402,18,susu,1,s u s u,
3210,182-1,Kaidipang,kzp,"I",1209,182,aka,1,a k a,
3211,185-1,Kaidipang,kzp,"we",1212,185,kitantaa,1,k i t a n t aa,kinamintaa 2
3212,188-2,Kaidipang,kzp,"what?",1236,188,anuko,2,a n u k o,
3213,190-14,Kaidipang,kzp,"other",197,190,ibonia,14,i b o n i a,
3214,192-4,Kaidipang,kzp,"and",1577,192,agu,4,a g u,
3215,195-2,Kaidipang,kzp,"no, not",1269,195,dio,2,d i o,
3216,198-1,Kaidipang,kzp,"Two",1498,198,diiya,1,d ii y a,
3217,199-1,Kaidipang,kzp,"Three",492,199,torʔu,1,t o r ʔ u,
3218,20-1,Kaidipang,kzp,"to know, be knowledgeable",1410,20,motau,1,m o t a u,
3219,200-1,Kaidipang,kzp,"Four",1500,200,opato,1,o p a t o,
3220,21-31,Kaidipang,kzp,"to think",2271,21,momikiru,31,m o m i k i r u,
3221,22-32,Kaidipang,kzp,"to fear",1419,22,moonuko,32,m oo n u k o,
3222,23-16,Kaidipang,kzp,"blood",946,23,dugu,16,d u g u,
3223,24-1,Kaidipang,kzp,"head",1256,24,urʔu,1,u r ʔ u,
3224,26-1,Kaidipang,kzp,"hair",1040,26,vuoko,1,v u o k o,
3225,27-1,Kaidipang,kzp,"nose",1221,27,uyuŋo,1,u y u ŋ o,
3226,30-24,Kaidipang,kzp,"mouth",674,30,ŋaŋa,24,ŋ a ŋ a,
3227,31-14,Kaidipang,kzp,"tooth",1380,31,duŋito,14,d u ŋ i t o,
3228,32-4,Kaidipang,kzp,"tongue",1205,32,dila,4,d i l a,
3229,33-41,Kaidipang,kzp,"to laugh",1355,33,kumosiŋo,41,k u m o s i ŋ o,
3230,34-12,Kaidipang,kzp,"to cry",1839,34,moguoŋo,12,m o g u o ŋ o,
3231,35-17,Kaidipang,kzp,"to vomit",1278,35,mododurʔu,17,m o d o d u r ʔ u,
3232,37-1,Kaidipang,kzp,"to eat",1336,37,moŋaa,1,m o ŋ aa,
3233,38-19,Kaidipang,kzp,"to chew",321,38,mogumjapo,19,m o g u m j a p o,
3234,39-38,Kaidipang,kzp,"to cook",1100,39,mokorʔutu,38,m o k o r ʔ u t u,
3235,40-1,Kaidipang,kzp,"to drink",1401,40,moŋinumo,1,m o ŋ i n u m o,
3236,43-13,Kaidipang,kzp,"ear",1247,43,burʔoŋa,13,b u r ʔ o ŋ a,
3237,44-1,Kaidipang,kzp,"to hear",1408,44,mokiduŋogu,1,m o k i d u ŋ o g u,
3238,45-1,Kaidipang,kzp,"eye",1248,45,mata,1,m a t a,
3239,46-25,Kaidipang,kzp,"to see",1409,46,moŋontoŋo,25,m o ŋ o n t o ŋ o,
3240,47-1,Kaidipang,kzp,"to yawn",1028,47,moŋuabu,1,m o ŋ u a b u,
3241,48-1,Kaidipang,kzp,"to sleep",1585,48,motiugu,1,m o t i u g u,
3242,5-1,Kaidipang,kzp,"to walk",1443,5,morʔako,1,m o r ʔ a k o,
3243,50-24,Kaidipang,kzp,"to dream",1920,50,motogiimopo,24,m o t o g ii m o p o,
3244,51-44,Kaidipang,kzp,"to sit",1416,51,rʔumitu,44,r ʔ u m i t u,
3245,52-23,Kaidipang,kzp,"to stand",1442,52,tumiguho,23,t u m i g u h o,
3246,54-2,Kaidipang,kzp,"man/male",1554,54,rʔorʔaki,2,r ʔ o r ʔ a k i,
3247,56-1,Kaidipang,kzp,"child",2099,56,anako,1,a n a k o,
3248,59-1,Kaidipang,kzp,"mother",1216,59,ina,1,i n a,
3249,60-1,Kaidipang,kzp,"father",1217,60,ama,1,a m a,
3250,61-14,Kaidipang,kzp,"house",1252,61,borʔé,14,b o r ʔ é,
3251,65-1,Kaidipang,kzp,"rope",1218,65,tali,1,t a l i,
3252,66-28,Kaidipang,kzp,"to tie up, fasten",1094,66,momihuto,28,m o m i h u t o,
3253,67-1,Kaidipang,kzp,"to sew",1457,67,motéi,1,m o t é i,
3254,68-1,Kaidipang,kzp,"needle",1382,68,dugumo,1,d u g u m o,
3255,7-1,Kaidipang,kzp,"to come",1446,7,mai,1,m a i,
3256,70-18,Kaidipang,kzp,"to shoot",1172,70,morʔutamo,18,m o r ʔ u t a m o,
3257,71-1,Kaidipang,kzp,"to stab, pierce",1434,71,momusuko,1,m o m u s u k o,
3258,73-1,Kaidipang,kzp,"to steal",713,73,monako,1,m o n a k o,
3259,74-2,Kaidipang,kzp,"to kill",1417,74,momaté,2,m o m a t é,
3260,75-1,Kaidipang,kzp,"to die, be dead",1494,75,maaté,1,m aa t é,
3261,76-17,Kaidipang,kzp,"to live, be alive",1422,76,sumumurʔo,17,s u m u m u r ʔ o,
3262,77-1,Kaidipang,kzp,"to scratch",1436,77,moŋékuru,1,m o ŋ é k u r u,
3263,78-35,Kaidipang,kzp,"to cut, hack",1432,78,momusu,35,m o m u s u,
3264,79-1,Kaidipang,kzp,"stick/wood",1295,79,kayu,1,k a y u,
3265,80-25,Kaidipang,kzp,"to split",1437,80,momutako,25,m o m u t a k o,
3266,81-43,Kaidipang,kzp,"sharp",1396,81,morʔanito,43,m o r ʔ a n i t o,
3267,83-23,Kaidipang,kzp,"to work",1086,83,mokarija,23,m o k a r i j a,
3268,84-1,Kaidipang,kzp,"to plant",1486,84,momurʔa,1,m o m u r ʔ a,
3269,85-1,Kaidipang,kzp,"to choose",1750,85,momili,1,m o m i l i,
3270,87-22,Kaidipang,kzp,"to swell",1573,87,momuntaŋo,22,m o m u n t a ŋ o,
3271,9-1,Kaidipang,kzp,"to swim",1439,9,monaŋi,1,m o n a ŋ i,
3272,90-1,Kaidipang,kzp,"to dig",1418,90,moŋarʔi,1,m o ŋ a r ʔ i,moŋukuto 27
3273,94-25,Kaidipang,kzp,"to throw",1456,94,mopomahuŋo,25,m o p o m a h u ŋ o,
3274,95-1,Kaidipang,kzp,"to fall",1280,95,modovu,1,m o d o v u,
3275,96-20,Kaidipang,kzp,"dog",2009,96,uŋgu,20,u ŋ g u,
3276,97-17,Kaidipang,kzp,"bird",937,97,buruŋo,17,b u r u ŋ o,
3277,98-17,Kaidipang,kzp,"egg",744,98,natu,17,n a t u,
3278,99-1,Kaidipang,kzp,"feather",1201,99,vuvurʔo,1,v u v u r ʔ o,
3279,100-2,Kairiru,kxa,"wing",1257,100,panin,2,p a n i n,
3280,101-1,Kairiru,kxa,"to fly",1441,101,ruo,1,r u o,
3281,102-3,Kairiru,kxa,"rat",1490,102,qusiu,3,q u s i u,
3282,103-23,Kairiru,kxa,"meat/flesh",634,103,mij,23,m i j,
3283,104-1,Kairiru,kxa,"fat/grease",1282,104,moñ,1,m o ñ,
3284,105-1,Kairiru,kxa,"tail",1220,105,yuquñ,1,y u q u ñ,
3285,106-41,Kairiru,kxa,"snake",730,106,vaniu,41,v a n i u,
3286,108-1,Kairiru,kxa,"louse",1392,108,qut,1,q u t,
3287,109-1,Kairiru,kxa,"mosquito",1509,109,ñam,1,ñ a m,
3288,112-47,Kairiru,kxa,"rotten",1728,112,jieq,47,j i e q,
3289,113-1,Kairiru,kxa,"branch",1531,113,r̃akeñ,1,r̃ a k e ñ,
3290,114-1,Kairiru,kxa,"leaf",628,114,rouñ,1,r o u ñ,r̃yau 1
3291,119-16,Kairiru,kxa,"earth/soil",1228,119,pij,16,p i j,
3292,12-1,Kairiru,kxa,"skin",763,12,quliñ,1,q u l i ñ,
3293,122-1,Kairiru,kxa,"water",948,122,r̃yan,1,r̃ y a n,
3294,124-18,Kairiru,kxa,"sea",1474,124,nau,18,n a u,
3295,131-22,Kairiru,kxa,"cloud",1489,131,jim,22,j i m,
3296,133-1,Kairiru,kxa,"rain",658,133,wus,1,w u s,
3297,136-18,Kairiru,kxa,"wind",960,136,wau,18,w a u,
3298,139-1,Kairiru,kxa,"cold",1287,139,mer̃ir̃,1,m e r̃ i r̃,
3299,14-1,Kairiru,kxa,"belly",1251,14,tiyeñ,1,t i y e ñ,
3300,140-1,Kairiru,kxa,"dry",1398,140,maraŋ,1,m a r a ŋ,
3301,142-1,Kairiru,kxa,"heavy",1210,142,mau,1,m a u,
3302,143-1,Kairiru,kxa,"fire",221,143,yawos,1,y a w o s,
3303,144-29,Kairiru,kxa,"to burn",2102,144,lifa,29,l i f a,laf 29; lif 29
3304,146-1,Kairiru,kxa,"ash",646,146,kyaf,1,k y a f,
3305,149-1,Kairiru,kxa,"red",156,149,meramer,1,m e r a m e r,
3306,15-33,Kairiru,kxa,"bone",1394,15,jikyap,33,j i k y a p,
3307,150-9,Kairiru,kxa,"yellow",1424,150,yaŋyaŋ,9,y a ŋ y a ŋ,
3308,152-44,Kairiru,kxa,"small",1246,152,sqaiñ,44,s q a i ñ,skasek 44
3309,154-19,Kairiru,kxa,"short",1645,154,r̃ukuñ,19,r̃ u k u ñ,
3310,16-1,Kairiru,kxa,"intestines",1991,16,tinak,1,t i n a k,
3311,161-1,Kairiru,kxa,"shy, ashamed",487,161,mayek,1,m a y e k,
3312,172-1,Kairiru,kxa,"to climb",1102,172,vyan,1,v y a n,
3313,177-1,Kairiru,kxa,"this",1214,177,an,1,a n,
3314,18-1,Kairiru,kxa,"breast",1402,18,sus,1,s u s,
3315,180-1,Kairiru,kxa,"far",1406,180,i|sau,1,i| s a u,
3316,182-1,Kairiru,kxa,"I",1209,182,k|yau,1,k| y a u,
3317,184-1,Kairiru,kxa,"he/she",262,184,ei,1,e i,
3318,186-1,Kairiru,kxa,"you",1213,186,qum,1,q u m,qam 1
3319,187-1,Kairiru,kxa,"they",817,187,r̃u,1,r̃ u,r̃i 1
3320,19-1,Kairiru,kxa,"shoulder",1482,19,qarapañ,1,q a r a p a ñ,
3321,197-1,Kairiru,kxa,"One",1493,197,tai,1,t a i,
3322,198-1,Kairiru,kxa,"Two",1498,198,wu|ru,1,w u| r u,
3323,199-1,Kairiru,kxa,"Three",492,199,tuol,1,t u o l,
3324,2-19,Kairiru,kxa,"left",244,2,ñai,19,ñ a i,
3325,20-1,Kairiru,kxa,"to know, be knowledgeable",1410,20,touñ,1,t o u ñ,
3326,200-1,Kairiru,kxa,"Four",1500,200,vyat,1,v y a t,
3327,23-31,Kairiru,kxa,"blood",946,23,jinai,31,j i n a i,
3328,27-1,Kairiru,kxa,"nose",1221,27,isuñ,1,i s u ñ,
3329,3-13,Kairiru,kxa,"right",1019,3,mouwon,13,m o u w o n,
3330,30-57,Kairiru,kxa,"mouth",674,30,puriñ,57,p u r i ñ,
3331,31-10,Kairiru,kxa,"tooth",1380,31,ñar̃oñ,10,ñ a r̃ o ñ,
3332,32-7,Kairiru,kxa,"tongue",1205,32,mamañ,7,m a m a ñ,
3333,34-1,Kairiru,kxa,"to cry",1839,34,taŋ,1,t a ŋ,tiŋ 1
3334,35-1,Kairiru,kxa,"to vomit",1278,35,mumut,1,m u m u t,
3335,36-14,Kairiru,kxa,"to spit",1440,36,qanswoi,14,q a n s w o i,qans 14
3336,37-39,Kairiru,kxa,"to eat",1336,37,moñeq,39,m o ñ e q,qan 1
3337,39-3,Kairiru,kxa,"to cook",1100,39,nau,3,n a u,nou 3; nu 3
3338,4-1,Kairiru,kxa,"leg/foot",2098,4,kayeñ,1,k a y e ñ,
3339,40-1,Kairiru,kxa,"to drink",1401,40,in,1,i n,
3340,41-38,Kairiru,kxa,"to bite",1403,41,qan,38,q a n,
3341,43-1,Kairiru,kxa,"ear",1247,43,tiliŋeñ,1,t i l i ŋ e ñ,
3342,44-1,Kairiru,kxa,"to hear",1408,44,ruoŋ,1,r u o ŋ,
3343,45-1,Kairiru,kxa,"eye",1248,45,mataŋ,1,m a t a ŋ,
3344,46-21,Kairiru,kxa,"to see",1409,46,r̃im,21,r̃ i m,r̃ma 21; r̃om 21
3345,49-1,Kairiru,kxa,"to lie down",1411,49,yin,1,y i n,
3346,51-18,Kairiru,kxa,"to sit",1416,51,mor̃,18,m o r̃,
3347,52-2,Kairiru,kxa,"to stand",1442,52,tu,2,t u,
3348,54-1,Kairiru,kxa,"man/male",1554,54,mo|yan,1,m o| y a n,
3349,56-5,Kairiru,kxa,"child",2099,56,nat,5,n a t,natu 5
3350,57-2,Kairiru,kxa,"husband",1200,57,awo,2,a w o,
3351,58-1,Kairiru,kxa,"wife",1199,58,awo,1,a w o,
3352,59-1,Kairiru,kxa,"mother",1216,59,tinañ,1,t i n a ñ,
3353,6-1,Kairiru,kxa,"road/path",667,6,jyel,1,j y e l,
3354,60-1,Kairiru,kxa,"father",1217,60,tamañ,1,t a m a ñ,
3355,61-14,Kairiru,kxa,"house",1252,61,pyal,14,p y a l,
3356,62-1,Kairiru,kxa,"thatch/roof",2100,62,kyat,1,k y a t,
3357,65-2,Kairiru,kxa,"rope",1218,65,war̃,2,w a r̃,
3358,67-2,Kairiru,kxa,"to sew",1457,67,sai,2,s a i,sit 20
3359,7-1,Kairiru,kxa,"to come",1446,7,myai,1,m y a i,
3360,70-13,Kairiru,kxa,"to shoot",1172,70,uq,13,u q,woq 13
3361,71-8,Kairiru,kxa,"to stab, pierce",1434,71,uq,8,u q,woq 8
3362,72-23,Kairiru,kxa,"to hit",1433,72,un,23,u n,
3363,73-1,Kairiru,kxa,"to steal",713,73,vanaq,1,v a n a q,
3364,75-1,Kairiru,kxa,"to die, be dead",1494,75,myat,1,m y a t,
3365,78-19,Kairiru,kxa,"to cut, hack",1432,78,ip,19,i p,yep 19; ipa 19
3366,79-1,Kairiru,kxa,"stick/wood",1295,79,qai,1,q a i,
3367,80-24,Kairiru,kxa,"to split",1437,80,ut,24,u t,wot 24; uta 24
3368,85-11,Kairiru,kxa,"to choose",1750,85,fas,11,f a s,fyas 11
3369,88-1,Kairiru,kxa,"to squeeze",1414,88,fuor,1,f u o r,furas 1
3370,93-2,Kairiru,kxa,"to pound, beat",354,93,tit,2,t i t,tut 2
3371,95-24,Kairiru,kxa,"to fall",1280,95,taqau,24,t a q a u,
3372,97-1,Kairiru,kxa,"bird",937,97,myan,1,m y a n,
3373,98-1,Kairiru,kxa,"egg",744,98,tol,1,t o l,atol 1; katol 1
3374,99-12,Kairiru,kxa,"feather",1201,99,jyaf,12,j y a f,jafoñ 12
3375,1-1,Kambera,xbr,"hand",1277,1,lima,1,l i m a,
3376,10-3,Kambera,xbr,"dirty",1230,10,marihaku,3,m a r i h a k u,
3377,100-1,Kambera,xbr,"wing",1257,100,ruu kàpa,1,r uu _ k à p a,ruu k\C3 pa
3378,101-5,Kambera,xbr,"to fly",1441,101,hawuruŋu,5,h a w u r u ŋ u,
3379,102-1,Kambera,xbr,"rat",1490,102,kalaʔu,1,k a l a ʔ u,
3380,103-4,Kambera,xbr,"meat/flesh",634,103,toluŋu,4,t o l u ŋ u,ihi 31
3381,104-1,Kambera,xbr,"fat/grease",1282,104,miña,1,m i ñ a,mbuaka 5; mina 1
3382,105-1,Kambera,xbr,"tail",1220,105,k|iku,1,k| i k u,
3383,106-2,Kambera,xbr,"snake",730,106,ularu,2,u l a r u,
3384,107-3,Kambera,xbr,"worm (earthworm)",1219,107,ŋeli,3,ŋ e l i,ñeli 3
3385,108-1,Kambera,xbr,"louse",1392,108,wutu,1,w u t u,
3386,11-1,Kambera,xbr,"dust",2,11,kaŋabu,1,k a ŋ a b u,
3387,110-3,Kambera,xbr,"spider",843,110,ŋgiiŋgi,3,ŋ g ii ŋ g i,
3388,111-1,Kambera,xbr,"fish",227,111,iaŋu,1,i a ŋ u,
3389,112-4,Kambera,xbr,"rotten",1728,112,muhuŋu,4,m u h u ŋ u,mbai 5
3390,114-1,Kambera,xbr,"leaf",628,114,rau,1,r a u,
3391,115-3,Kambera,xbr,"root",670,115,amu,3,a m u,
3392,116-1,Kambera,xbr,"flower",239,116,mbuŋa,1,m b u ŋ a,
3393,117-1,Kambera,xbr,"fruit",1507,117,wua,1,w u a,
3394,118-47,Kambera,xbr,"grass",606,118,rumba,47,r u m b a,
3395,119-1,Kambera,xbr,"earth/soil",1228,119,tana,1,t a n a,
3396,12-6,Kambera,xbr,"skin",763,12,manula,6,m a n u l a,
3397,120-1,Kambera,xbr,"stone",857,120,watu,1,w a t u,
3398,122-2,Kambera,xbr,"water",948,122,wai,2,w a i,
3399,124-1,Kambera,xbr,"sea",1474,124,tehiku,1,t e h i k u,
3400,125-3,Kambera,xbr,"salt",1274,125,mehi,3,m e h i,
3401,126-4,Kambera,xbr,"lake",624,126,tàma,4,t à m a,t\C3 ma
3402,128-7,Kambera,xbr,"sky",1732,128,awaŋu,7,a w a ŋ u,
3403,129-1,Kambera,xbr,"moon",1313,129,wulaŋu,1,w u l a ŋ u,
