ID,Cognateset_ID,Language_ID,ISO639P3code,English_Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
372,1247-95,Amami,,"ear",1247,1247,miɴ,95,m i ɴ,
373,1247-95,Kyōto,,"ear",1247,1247,mimi,95,m i m i,
374,1247-95,Hachijō,,"ear",1247,1247,mimi,95,m i m i,
375,1247-95,Shuri,,"ear",1247,1247,mimi,95,m i m i,
376,1247-95,Kōchi,,"ear",1247,1247,mimi,95,m i m i,
377,1247-95,Sado,,"ear",1247,1247,mimi,95,m i m i,
378,1247-95,Oki,,"ear",1247,1247,mimi,95,m i m i,
379,1247-95,Kagoshima,,"ear",1247,1247,miɴ,95,m i ɴ,
380,1228-178,Miyako,,"earth",1228,1228,mta,178,m t a,
381,1228-179,Tōkyō,,"earth",1228,1228,ʦuʨi,179,ts u tɕ i,
382,1228-178,Amami,,"earth",1228,1228,miʨa,178,m i tɕ a,
383,1228-179,Kyōto,,"earth",1228,1228,ʦuʨi,179,ts u tɕ i,
384,1228-179,Hachijō,,"earth",1228,1228,ʨiʨi,179,tɕ i tɕ i,
385,1228-178,Shuri,,"earth",1228,1228,ɴʦa,178,ɴ ts a,
386,1228-179,Kōchi,,"earth",1228,1228,tuti,179,t u t i,
387,1228-179,Sado,,"earth",1228,1228,ʦuʨi,179,ts u tɕ i,
388,1228-179,Oki,,"earth",1228,1228,ʨiʨi,179,tɕ i tɕ i,
389,1228-177,Kagoshima,,"earth",1228,1228,doro,177,d o r o,
390,1336-125,Miyako,,"eat",1336,1336,fau,125,f au,
391,1336-122,Tōkyō,,"eat",1336,1336,taberu,122,t a b e r u,
392,1336-124,Amami,,"eat",1336,1336,xamuri,124,x a m u r i,
393,1336-122,Kyōto,,"eat",1336,1336,taberu,122,t a b e r u,
394,1336-121,Hachijō,,"eat",1336,1336,miaru,121,m ia r u,
395,1336-124,Shuri,,"eat",1336,1336,kanuɴ,124,k a n u ɴ,
396,1336-122,Kōchi,,"eat",1336,1336,taberu,122,t a b e r u,
397,1336-123,Sado,,"eat",1336,1336,kuː,123,k uː,
398,1336-123,Oki,,"eat",1336,1336,kuː,123,k uː,
399,1336-123,Kagoshima,,"eat",1336,1336,kuː,123,k uː,
400,744-82,Miyako,,"egg",744,744,tunuka,82,t u n u k a,
401,744-80,Tōkyō,,"egg",744,744,tamaŋo,80,t a m a ŋ o,
402,744-81,Amami,,"egg",744,744,xoga,81,x o g a,
403,744-80,Kyōto,,"egg",744,744,tamaŋo,80,t a m a ŋ o,
404,744-80,Hachijō,,"egg",744,744,tamago,80,t a m a g o,
405,744-81,Shuri,,"egg",744,744,kuːga,81,k uː g a,
406,744-80,Kōchi,,"egg",744,744,tamago,80,t a m a g o,
407,744-80,Sado,,"egg",744,744,tamago,80,t a m a g o,
408,744-80,Oki,,"egg",744,744,tamaŋo,80,t a m a ŋ o,
409,744-80,Kagoshima,,"egg",744,744,tamago,80,t a m a g o,
410,1248-96,Miyako,,"eye",1248,1248,miː,96,m iː,
411,1248-96,Tōkyō,,"eye",1248,1248,me,96,m e,
412,1248-96,Amami,,"eye",1248,1248,mɨː,96,m ɨː,
413,1248-96,Kyōto,,"eye",1248,1248,meː,96,m eː,
414,1248-97,Hachijō,,"eye",1248,1248,manako,97,m a n a k o,
415,1248-96,Shuri,,"eye",1248,1248,miː,96,m iː,
416,1248-96,Kōchi,,"eye",1248,1248,me,96,m e,
417,1248-96,Sado,,"eye",1248,1248,me,96,m e,
418,1248-96,Oki,,"eye",1248,1248,me,96,m e,
419,1248-96,Kagoshima,,"eye",1248,1248,me,96,m e,
420,1280-420,Miyako,,"fall",1280,1280,utiɭ,420,u t i ɭ,
421,1280-420,Tōkyō,,"fall",1280,1280,okːoʨiru,420,o kː o tɕ i r u,
422,1280-420,Amami,,"fall",1280,1280,ʔuθɨruri,420,ʔ u θ ɨ r u r i,
423,1280-420,Kyōto,,"fall",1280,1280,oʨiru,420,o tɕ i r u,
424,1280-420,Hachijō,,"fall",1280,1280,oteru,420,o t e r u,
425,1280-420,Shuri,,"fall",1280,1280,ʔutijuɴ,420,ʔ u t i j u ɴ,
426,1280-421,Kōchi,,"fall",1280,1280,kokeru,421,k o k e r u,
427,1280-420,Sado,,"fall",1280,1280,oʨiru,420,o tɕ i r u,
428,1280-420,Oki,,"fall",1280,1280,oʨiru,420,o tɕ i r u,
429,1280-420,Kagoshima,,"fall",1280,1280,oʦu,420,o ts u,
430,1406-351,Miyako,,"far",1406,1406,tuː,351,t uː,
431,1406-351,Tōkyō,,"far",1406,1406,toːi,351,t oː i,
432,1406-351,Amami,,"far",1406,1406,θuːsari,351,θ uː s a r i,
433,1406-351,Kyōto,,"far",1406,1406,toi,351,t oi,
434,1406-351,Hachijō,,"far",1406,1406,toːkʲa,351,t oː kʲ a,
435,1406-351,Shuri,,"far",1406,1406,tuːsaɴ,351,t uː s a ɴ,
436,1406-351,Kōchi,,"far",1406,1406,toːi,351,t oː i,
437,1406-351,Sado,,"far",1406,1406,toːkui,351,t oː k ui,
438,1406-351,Oki,,"far",1406,1406,toweː,351,t o w eː,
439,1406-351,Kagoshima,,"far",1406,1406,toie,351,t o j e,
440,1217-328,Miyako,,"father",1217,1217,ɨza,328,ɨ z a,
441,1217-323,Tōkyō,,"father",1217,1217,otoːsaɴ,323,o t oː s a ɴ,
442,1217-326,Amami,,"father",1217,1217,ʥu,326,dʑ u,
443,1217-323,Kyōto,,"father",1217,1217,otoʨːaɴ,323,o t o tːɕ a ɴ,
444,1217-322,Hachijō,,"father",1217,1217,ma,322,m a,
445,1217-327,Shuri,,"father",1217,1217,wikiganu,327,w i k i g a n u,
446,1217-323,Kōchi,,"father",1217,1217,otoːsaɴ,323,o t oː s a ɴ,
447,1217-324,Sado,,"father",1217,1217,daɴ,324,d a ɴ,
448,1217-325,Oki,,"father",1217,1217,teʦːaɴ,325,t e tːs a ɴ,
449,1217-323,Kagoshima,,"father",1217,1217,otoʦːaɴ,323,o t o tːs a ɴ,
450,1419-441,Miyako,,"fear",1419,1419,uɣviɭ,441,u ɣʷ i ɭ,
451,1419-437,Tōkyō,,"fear",1419,1419,kowaŋaru,437,k o w a ŋ a r u,
452,1419-440,Amami,,"fear",1419,1419,ʔuθuruɕa,440,ʔ u θ u r u ɕ a,
453,1419-437,Kyōto,,"fear",1419,1419,kowaŋaru,437,k o w a ŋ a r u,
454,1419-436,Hachijō,,"fear",1419,1419,okːanagaru,436,o kː a n a g a r u,
455,1419-440,Shuri,,"fear",1419,1419,ʔuturusa,440,ʔ u t u r u s a,
456,1419-439,Kōchi,,"fear",1419,1419,odiru,439,o d i r u,
457,1419-438,Sado,,"fear",1419,1419,osogagaru,438,o s o g a g a r u,
458,1419-440,Oki,,"fear",1419,1419,osoreru,440,o s o r e r u,
459,1419-440,Kagoshima,,"fear",1419,1419,otorosːesui,440,o t o r o sː e s ui,
460,1201-87,Miyako,,"feather",1201,1201,pani,87,p a n i,
461,1201-87,Tōkyō,,"feather",1201,1201,hane,87,h a n e,
462,1201-87,Amami,,"feather",1201,1201,haɴge,87,h a ɴ g e,
463,1201-87,Kyōto,,"feather",1201,1201,hane,87,h a n e,
464,1201-87,Hachijō,,"feather",1201,1201,hane,87,h a n e,
465,1201-87,Shuri,,"feather",1201,1201,hanigiː,87,h a n i g iː,
466,1201-87,Kōchi,,"feather",1201,1201,hane,87,h a n e,
467,1201-87,Sado,,"feather",1201,1201,hane,87,h a n e,
468,1201-87,Oki,,"feather",1201,1201,hane,87,h a n e,
469,1201-87,Kagoshima,,"feather",1201,1201,haine,87,h ai n e,
470,1242-259,Miyako,,"few",1242,1242,ipiːtʃa,259,i p iː t ʃ a,
471,1242-256,Tōkyō,,"few",1242,1242,sukunai,256,s u k u n ai,
472,1242-258,Amami,,"few",1242,1242,ʔikirasari,258,ʔ i k i r a s a r i,
473,1242-256,Kyōto,,"few",1242,1242,sukenai,256,s u k e n ai,
474,1242-255,Hachijō,,"few",1242,1242,ʨiːto,255,tɕ iː t o,
475,1242-258,Shuri,,"few",1242,1242,ʔikirasaɴ,258,ʔ i k i r a s a ɴ,
476,1242-257,Kōchi,,"few",1242,1242,bitːo,257,b i tː o,
477,1242-256,Sado,,"few",1242,1242,sukunai,256,s u k u n ai,
478,1242-255,Oki,,"few",1242,1242,ʨiːto,255,tɕ iː t o,
479,1242-256,Kagoshima,,"few",1242,1242,sunːe,256,s u nː e,
480,221-184,Miyako,,"fire",221,221,umaʦɨ,184,u m a ts ɨ,
481,221-183,Tōkyō,,"fire",221,221,hi,183,h i,
482,221-184,Amami,,"fire",221,221,uaʦɨ,184,ua ts ɨ,
483,221-183,Kyōto,,"fire",221,221,hiː,183,h iː,
484,221-183,Hachijō,,"fire",221,221,hi,183,h i,
485,221-183,Shuri,,"fire",221,221,hwiː,183,h w iː,
486,221-183,Kōchi,,"fire",221,221,hi,183,h i,
487,221-183,Sado,,"fire",221,221,hi,183,h i,
488,221-183,Oki,,"fire",221,221,ɸi,183,ɸ i,
489,221-183,Kagoshima,,"fire",221,221,hi,183,h i,
490,227-59,Miyako,,"fish",227,227,izo,59,i z o,
491,227-58,Tōkyō,,"fish",227,227,sakana,58,s a k a n a,
492,227-59,Amami,,"fish",227,227,ʔʲu,59,ˀj u,
493,227-58,Kyōto,,"fish",227,227,sakana,58,s a k a n a,
494,227-58,Hachijō,,"fish",227,227,sakana,58,s a k a n a,
495,227-59,Shuri,,"fish",227,227,ʔiju,59,ʔ i j u,
496,227-59,Kōchi,,"fish",227,227,uo,59,uo,
497,227-59,Sado,,"fish",227,227,uo,59,uo,
498,227-59,Oki,,"fish",227,227,eo,59,e o,
499,227-59,Kagoshima,,"fish",227,227,iːo,59,iː o,
500,493-254,Miyako,,"five",493,493,iʦɨʦɨ,254,i ts ɨ ts ɨ,
501,493-254,Tōkyō,,"five",493,493,iʦuʦu,254,i ts u ts u,
502,493-254,Amami,,"five",493,493,ʔiʦɨʦɨ,254,ʔ i ts ɨ ts ɨ,
503,493-254,Kyōto,,"five",493,493,iʦuʦu,254,i ts u ts u,
504,493-254,Hachijō,,"five",493,493,iʦuʦu,254,i ts u ts u,
505,493-254,Shuri,,"five",493,493,ʔiɕiɕi,254,ʔ i ɕ i ɕ i,
506,493-254,Kōchi,,"five",493,493,itutu,254,i t u t u,
507,493-254,Sado,,"five",493,493,iʦuʦu,254,i ts u ts u,
508,493-254,Oki,,"five",493,493,eʦuʦu,254,e ts u ts u,
509,493-254,Kagoshima,,"five",493,493,iʦu,254,i ts u,
510,2003-267,Miyako,,"flow",2003,2003,nagariɭ,267,n a g a r i ɭ,
511,2003-267,Tōkyō,,"flow",2003,2003,naŋareru,267,n a ŋ a r e r u,
512,2003-267,Amami,,"flow",2003,2003,nagareruri,267,n a g a r e r u r i,
513,2003-267,Kyōto,,"flow",2003,2003,naŋareru,267,n a ŋ a r e r u,
514,2003-267,Hachijō,,"flow",2003,2003,nagareru,267,n a g a r e r u,
515,2003-267,Shuri,,"flow",2003,2003,nagarijuɴ,267,n a g a r i j u ɴ,
516,2003-267,Kōchi,,"flow",2003,2003,nagareru,267,n a g a r e r u,
517,2003-267,Sado,,"flow",2003,2003,nagareru,267,n a g a r e r u,
518,2003-267,Oki,,"flow",2003,2003,nagareru,267,n a g a r e r u,
519,2003-267,Kagoshima,,"flow",2003,2003,nagaru,267,n a g a r u,
520,239-308,Miyako,,"flower",239,239,pana,308,p a n a,
521,239-308,Tōkyō,,"flower",239,239,hana,308,h a n a,
522,239-308,Amami,,"flower",239,239,hana,308,h a n a,
523,239-308,Kyōto,,"flower",239,239,hana,308,h a n a,
524,239-308,Hachijō,,"flower",239,239,hana,308,h a n a,
525,239-308,Shuri,,"flower",239,239,hana,308,h a n a,
526,239-308,Kōchi,,"flower",239,239,hana,308,h a n a,
527,239-308,Sado,,"flower",239,239,hana,308,h a n a,
528,239-308,Oki,,"flower",239,239,hana,308,h a n a,
529,239-308,Kagoshima,,"flower",239,239,hana,308,h a n a,
530,1441-144,Miyako,,"fly",1441,1441,mau,144,m au,
531,1441-142,Tōkyō,,"fly",1441,1441,tobu,142,t o b u,
532,1441-142,Amami,,"fly",1441,1441,θuburi,142,θ u b u r i,
533,1441-142,Kyōto,,"fly",1441,1441,tobu,142,t o b u,
534,1441-141,Hachijō,,"fly",1441,1441,maku,141,m a k u,
535,1441-142,Shuri,,"fly",1441,1441,tubuɴ,142,t u b u ɴ,
536,1441-142,Kōchi,,"fly",1441,1441,tobu,142,t o b u,
537,1441-143,Sado,,"fly",1441,1441,tatːoru,143,t a tː o r u,
538,1441-142,Oki,,"fly",1441,1441,tobu,142,t o b u,
539,1441-142,Kagoshima,,"fly",1441,1441,toi,142,t oi,
540,249-264,Miyako,,"fog",249,249,ʦɨː,264,ts ɨː,
541,249-264,Tōkyō,,"fog",249,249,kiri,264,k i r i,
542,249-264,Amami,,"fog",249,249,kiri,264,k i r i,
543,249-264,Kyōto,,"fog",249,249,kiri,264,k i r i,
544,249-264,Hachijō,,"fog",249,249,kiri,264,k i r i,
545,249-264,Shuri,,"fog",249,249,ʨiri,264,tɕ i r i,
546,249-264,Kōchi,,"fog",249,249,kiri,264,k i r i,
547,249-265,Sado,,"fog",249,249,moja,265,m o j a,
548,249-265,Oki,,"fog",249,249,moja,265,m o j a,
549,249-264,Kagoshima,,"fog",249,249,kiːi,264,k iː i,
550,1301-106,Miyako,,"foot",1301,1301,pɨsa,106,p ɨ s a,
551,1301-104,Tōkyō,,"foot",1301,1301,asi,104,a s i,
552,1301-105,Amami,,"foot",1301,1301,hagi,105,h a g i,
553,1301-104,Kyōto,,"foot",1301,1301,asi,104,a s i,
554,1301-104,Hachijō,,"foot",1301,1301,asi,104,a s i,
555,1301-106,Shuri,,"foot",1301,1301,hwiɕa,106,h w i ɕ a,
556,1301-104,Kōchi,,"foot",1301,1301,asi,104,a s i,
557,1301-104,Sado,,"foot",1301,1301,asi,104,a s i,
558,1301-104,Oki,,"foot",1301,1301,asi,104,a s i,
559,1301-104,Kagoshima,,"foot",1301,1301,aɕ,104,a ɕ,
560,1500-253,Miyako,,"four",1500,1500,juːʦɨ,253,j uː ts ɨ,
561,1500-253,Tōkyō,,"four",1500,1500,joʦːu,253,j o tːs u,
562,1500-253,Amami,,"four",1500,1500,juːʦɨ,253,j uː ts ɨ,
563,1500-253,Kyōto,,"four",1500,1500,joʦːu,253,j o tːs u,
564,1500-253,Hachijō,,"four",1500,1500,joʦːu,253,j o tːs u,
565,1500-253,Shuri,,"four",1500,1500,juːɕi,253,j uː ɕ i,
566,1500-253,Kōchi,,"four",1500,1500,jotːu,253,j o tː u,
567,1500-253,Sado,,"four",1500,1500,joʦːu,253,j o tːs u,
568,1500-253,Oki,,"four",1500,1500,joʦːu,253,j o tːs u,
569,1500-253,Kagoshima,,"four",1500,1500,joi,253,j oi,
570,1431-343,Tōkyō,,"freeze",1431,1431,koːru,343,k oː r u,
571,1431-343,Kyōto,,"freeze",1431,1431,koːru,343,k oː r u,
572,1431-343,Hachijō,,"freeze",1431,1431,koːru,343,k oː r u,
573,1431-343,Kōchi,,"freeze",1431,1431,koːru,343,k oː r u,
574,1431-343,Sado,,"freeze",1431,1431,koːru,343,k oː r u,
575,1431-343,Oki,,"freeze",1431,1431,koːru,343,k oː r u,
576,1431-343,Kagoshima,,"freeze",1431,1431,koː,343,k oː,
577,1507-306,Miyako,,"fruit",1507,1507,naɭ,306,n a ɭ,
578,1507-307,Tōkyō,,"fruit",1507,1507,mi,307,m i,
579,1507-306,Amami,,"fruit",1507,1507,nari,306,n a r i,
580,1507-307,Kyōto,,"fruit",1507,1507,miː,307,m iː,
581,1507-307,Hachijō,,"fruit",1507,1507,mi,307,m i,
582,1507-306,Shuri,,"fruit",1507,1507,nai,306,n ai,
583,1507-307,Kōchi,,"fruit",1507,1507,mi,307,m i,
584,1507-307,Sado,,"fruit",1507,1507,mi,307,m i,
585,1507-307,Oki,,"fruit",1507,1507,mi,307,m i,
586,1507-307,Kagoshima,,"fruit",1507,1507,miː,307,m iː,
587,1429-206,Miyako,,"full",1429,1429,mti,206,m t i,
588,1429-204,Tōkyō,,"full",1429,1429,ipːai,204,i pː ai,
589,1429-205,Amami,,"full",1429,1429,zoɴbai,205,z o ɴ b ai,
590,1429-204,Kyōto,,"full",1429,1429,ipːai,204,i pː ai,
591,1429-204,Hachijō,,"full",1429,1429,ipːia,204,i pː ia,
592,1429-206,Shuri,,"full",1429,1429,miː,206,m iː,
593,1429-204,Kōchi,,"full",1429,1429,ipːai,204,i pː ai,
594,1429-204,Sado,,"full",1429,1429,ipːai,204,i pː ai,
595,1429-204,Oki,,"full",1429,1429,epːeː,204,e pː eː,
596,1429-204,Kagoshima,,"full",1429,1429,pːe,204,pː e,
597,580-298,Tōkyō,,"fur",580,580,keŋawa,298,k e ŋ a w a,
598,580-298,Amami,,"fur",580,580,xɨɴxo,298,x ɨ ɴ x o,
599,580-298,Kyōto,,"fur",580,580,keŋawa,298,k e ŋ a w a,
600,580-298,Hachijō,,"fur",580,580,kegua,298,k e g ua,
601,580-299,Shuri,,"fur",580,580,kaː,299,k aː,
602,580-298,Kōchi,,"fur",580,580,kegawa,298,k e g a w a,
603,580-298,Sado,,"fur",580,580,kegawa,298,k e g a w a,
604,580-298,Oki,,"fur",580,580,keŋawa,298,k e ŋ a w a,
605,580-298,Kagoshima,,"fur",580,580,kegaiwa,298,k e g ai w a,
606,1447-160,Miyako,,"give",1447,1447,fiːɭ,160,f iː ɭ,
607,1447-158,Tōkyō,,"give",1447,1447,aŋeru,158,a ŋ e r u,
608,1447-160,Amami,,"give",1447,1447,kurɨruri,160,k u r ɨ r u r i,
609,1447-158,Kyōto,,"give",1447,1447,aŋeru,158,a ŋ e r u,
610,1447-157,Hachijō,,"give",1447,1447,muaseru,157,m ua s e r u,
611,1447-160,Shuri,,"give",1447,1447,kwiːjuɴ,160,k w iː j u ɴ,
612,1447-159,Kōchi,,"give",1447,1447,jaru,159,j a r u,
613,1447-159,Sado,,"give",1447,1447,jaru,159,j a r u,
614,1447-159,Oki,,"give",1447,1447,jaru,159,j a r u,
615,1447-160,Kagoshima,,"give",1447,1447,kuiru,160,k ui r u,
616,1035-214,Miyako,,"good",1035,1035,ʣautuː,214,dz au t uː,
617,1035-211,Tōkyō,,"good",1035,1035,iː,211,iː,
618,1035-212,Amami,,"good",1035,1035,iʨːari,212,i tːɕ a r i,
619,1035-211,Kyōto,,"good",1035,1035,eː,211,eː,
620,1035-215,Hachijō,,"good",1035,1035,jokːja,215,j o kː j a,
621,1035-213,Shuri,,"good",1035,1035,jutaɕaɴ,213,j u t a ɕ a ɴ,
622,1035-211,Kōchi,,"good",1035,1035,eː,211,eː,
623,1035-211,Sado,,"good",1035,1035,eː,211,eː,
624,1035-211,Oki,,"good",1035,1035,eː,211,eː,
625,1035-215,Kagoshima,,"good",1035,1035,joka,215,j o k a,
626,606-309,Miyako,,"grass",606,606,fusa,309,f u s a,
627,606-309,Tōkyō,,"grass",606,606,kusa,309,k u s a,
628,606-309,Amami,,"grass",606,606,kusa,309,k u s a,
629,606-309,Kyōto,,"grass",606,606,kusa,309,k u s a,
630,606-309,Hachijō,,"grass",606,606,kusa,309,k u s a,
631,606-309,Shuri,,"grass",606,606,kusa,309,k u s a,
632,606-309,Kōchi,,"grass",606,606,kusa,309,k u s a,
633,606-309,Sado,,"grass",606,606,kusa,309,k u s a,
634,606-309,Oki,,"grass",606,606,kusa,309,k u s a,
635,606-309,Kagoshima,,"grass",606,606,kusa,309,k u s a,
636,323-78,Miyako,,"grease (fat)",323,323,aɣva,78,a ɣʷ a,
637,323-78,Tōkyō,,"grease (fat)",323,323,aburami,78,a b u r a m i,
638,323-79,Amami,,"grease (fat)",323,323,sirumi,79,s i r u m i,
639,323-78,Kyōto,,"grease (fat)",323,323,abura,78,a b u r a,
640,323-78,Hachijō,,"grease (fat)",323,323,aburaniku,78,a b u r a n i k u,
641,323-77,Shuri,,"grease (fat)",323,323,ʔaɴdaʥisi,77,ʔ a ɴ d a dʑ i s i,
642,323-78,Kōchi,,"grease (fat)",323,323,abura,78,a b u r a,
643,323-78,Sado,,"grease (fat)",323,323,aburaniku,78,a b u r a n i k u,
644,323-78,Oki,,"grease (fat)",323,323,abura,78,a b u r a,
645,323-78,Kagoshima,,"grease (fat)",323,323,aburami,78,a b u r a m i,
646,1425-192,Miyako,,"green",1425,1425,au,192,au,
647,1425-192,Tōkyō,,"green",1425,1425,a.oi,192,a oi,
648,1425-191,Amami,,"green",1425,1425,ʔoːsari,191,ʔ oː s a r i,
649,1425-192,Kyōto,,"green",1425,1425,a.oi,192,a oi,
650,1425-192,Hachijō,,"green",1425,1425,a.okʲa,192,a o kʲ a,
651,1425-191,Shuri,,"green",1425,1425,ʔoːsaɴ,191,ʔ oː s a ɴ,
652,1425-192,Kōchi,,"green",1425,1425,a.oi,192,a oi,
653,1425-192,Sado,,"green",1425,1425,a.oi,192,a oi,
654,1425-192,Oki,,"green",1425,1425,aweː,192,a w eː,
655,1425-192,Kagoshima,,"green",1425,1425,a.o,192,a o,
656,1334-303,Tōkyō,,"guts",1334,1334,harawata,303,h a r a w a t a,
657,1334-303,Amami,,"guts",1334,1334,waθa,303,w a θ a,
658,1334-303,Kyōto,,"guts",1334,1334,harawata,303,h a r a w a t a,
659,1334-303,Hachijō,,"guts",1334,1334,haruta,303,h a r u t a,
660,1334-302,Shuri,,"guts",1334,1334,watamiːmuɴ,302,w a t a m iː m u ɴ,
661,1334-303,Kōchi,,"guts",1334,1334,harawata,303,h a r a w a t a,
662,1334-303,Sado,,"guts",1334,1334,harawata,303,h a r a w a t a,
663,1334-303,Oki,,"guts",1334,1334,harawata,303,h a r a w a t a,
664,1334-303,Kagoshima,,"guts",1334,1334,zuzuwata,303,z u z u w a t a,
665,1040-88,Miyako,,"hair",1040,1040,p͡sɨgi,88,ps ɨ g i,
666,1040-89,Tōkyō,,"hair",1040,1040,ke,89,k e,
667,1040-88,Amami,,"hair",1040,1040,higi,88,h i g i,
668,1040-89,Kyōto,,"hair",1040,1040,keː,89,k eː,
669,1040-89,Hachijō,,"hair",1040,1040,kiː,89,k iː,
670,1040-89,Shuri,,"hair",1040,1040,kiː,89,k iː,
671,1040-89,Kōchi,,"hair",1040,1040,ke,89,k e,
672,1040-89,Sado,,"hair",1040,1040,ke,89,k e,
673,1040-89,Oki,,"hair",1040,1040,ke,89,k e,
674,1040-89,Kagoshima,,"hair",1040,1040,kei,89,k ei,
675,1040-89,Hachijō,,"hair",1040,1040,kebuɕo,89,k e b u ɕ o,
676,1277-110,Miyako,,"hand",1277,1277,tiː,110,t iː,
677,1277-110,Tōkyō,,"hand",1277,1277,te,110,t e,
678,1277-110,Amami,,"hand",1277,1277,θɨ,110,θ ɨ,
679,1277-110,Kyōto,,"hand",1277,1277,teː,110,t eː,
680,1277-110,Hachijō,,"hand",1277,1277,te,110,t e,
681,1277-110,Shuri,,"hand",1277,1277,tiː,110,t iː,
682,1277-110,Kōchi,,"hand",1277,1277,te,110,t e,
683,1277-110,Sado,,"hand",1277,1277,te,110,t e,
684,1277-110,Oki,,"hand",1277,1277,te,110,t e,
685,1277-110,Kagoshima,,"hand",1277,1277,te,110,t e,
686,1211-231,Miyako,,"he",1211,1211,kanup͡sɨtu,231,k a n u ps ɨ t u,
687,1211-230,Tōkyō,,"he",1211,1211,anohito,230,a n o h i t o,
688,1211-230,Amami,,"he",1211,1211,ʔaɴʨu,230,ʔ a ɴ tɕ u,
689,1211-230,Kyōto,,"he",1211,1211,anohito,230,a n o h i t o,
690,1211-229,Hachijō,,"he",1211,1211,ora,229,o r a,
691,1211-230,Shuri,,"he",1211,1211,ʔanuʦːu,230,ʔ a n u tːs u,
692,1211-230,Kōchi,,"he",1211,1211,anohito,230,a n o h i t o,
693,1211-230,Sado,,"he",1211,1211,anohito,230,a n o h i t o,
694,1211-230,Oki,,"he",1211,1211,are,230,a r e,
695,1211-230,Kagoshima,,"he",1211,1211,aiː,230,a iː,
696,1256-94,Miyako,,"head",1256,1256,kanamaɭ,94,k a n a m a ɭ,
697,1256-91,Tōkyō,,"head",1256,1256,atama,91,a t a m a,
698,1256-93,Amami,,"head",1256,1256,xamaʨi,93,x a m a tɕ i,
699,1256-91,Kyōto,,"head",1256,1256,atama,91,a t a m a,
700,1256-90,Hachijō,,"head",1256,1256,ʦuburi,90,ts u b u r i,
701,1256-90,Shuri,,"head",1256,1256,ɕiburu,90,ɕ i b u r u,
702,1256-91,Kōchi,,"head",1256,1256,atama,91,a t a m a,
703,1256-91,Sado,,"head",1256,1256,atama,91,a t a m a,
704,1256-91,Oki,,"head",1256,1256,atama,91,a t a m a,
705,1256-92,Kagoshima,,"head",1256,1256,biɴta,92,b i ɴ t a,
706,1408-132,Miyako,,"hear",1408,1408,ʦɨfu,132,ts ɨ f u,
707,1408-132,Tōkyō,,"hear",1408,1408,kiku,132,k i k u,
708,1408-132,Amami,,"hear",1408,1408,kikʲuri,132,k i kʲ u r i,
709,1408-132,Kyōto,,"hear",1408,1408,kiku,132,k i k u,
710,1408-132,Hachijō,,"hear",1408,1408,kiku,132,k i k u,
711,1408-132,Shuri,,"hear",1408,1408,ʨiʦuɴ,132,tɕ i ts u ɴ,
712,1408-132,Kōchi,,"hear",1408,1408,kiku,132,k i k u,
713,1408-132,Sado,,"hear",1408,1408,kiku,132,k i k u,
714,1408-132,Oki,,"hear",1408,1408,kiku,132,k i k u,
715,1408-132,Kagoshima,,"hear",1408,1408,kiː,132,k iː,
716,1223-118,Tōkyō,,"heart",1223,1223,siɴzoː,118,s i ɴ z oː,
717,1223-118,Amami,,"heart",1223,1223,siɴdo,118,s i ɴ d o,
718,1223-118,Kyōto,,"heart",1223,1223,siɴzoː,118,s i ɴ z oː,
719,1223-118,Hachijō,,"heart",1223,1223,siɴzoː,118,s i ɴ z oː,
720,1223-117,Shuri,,"heart",1223,1223,ʨimu,117,tɕ i m u,
721,1223-117,Kōchi,,"heart",1223,1223,kimo,117,k i m o,
722,1223-118,Sado,,"heart",1223,1223,siɴzoː,118,s i ɴ z oː,
723,1223-118,Oki,,"heart",1223,1223,siɴzoː,118,s i ɴ z oː,
724,1223-118,Kagoshima,,"heart",1223,1223,siɴizoː,118,s i ɴ i z oː,
725,1210-361,Miyako,,"heavy",1210,1210,ivu,361,i v u,
726,1210-361,Tōkyō,,"heavy",1210,1210,omoi,361,o m oi,
727,1210-361,Amami,,"heavy",1210,1210,ʔubusari,361,ʔ u b u s a r i,
728,1210-361,Kyōto,,"heavy",1210,1210,omotai,361,o m o t ai,
729,1210-361,Hachijō,,"heavy",1210,1210,omokʲa,361,o m o kʲ a,
730,1210-361,Shuri,,"heavy",1210,1210,ʔɴbusaɴ,361,ʔ ɴ b u s a ɴ,
731,1210-361,Kōchi,,"heavy",1210,1210,omotai,361,o m o t ai,
732,1210-361,Sado,,"heavy",1210,1210,omoi,361,o m oi,
733,1210-361,Oki,,"heavy",1210,1210,omeː,361,o m eː,
734,1210-361,Kagoshima,,"heavy",1210,1210,oimi,361,oi m i,
735,136-244,Miyako,,"here",136,136,koman,244,k o m a n,
736,136-245,Tōkyō,,"here",136,136,koko,245,k o k o,
737,136-244,Amami,,"here",136,136,xuma,244,x u m a,
738,136-245,Kyōto,,"here",136,136,koko,245,k o k o,
739,136-245,Hachijō,,"here",136,136,koko,245,k o k o,
740,136-244,Shuri,,"here",136,136,kuma,244,k u m a,
741,136-245,Kōchi,,"here",136,136,koko,245,k o k o,
742,136-245,Sado,,"here",136,136,koko,245,k o k o,
743,136-245,Oki,,"here",136,136,koko,245,k o k o,
744,136-245,Kagoshima,,"here",136,136,koko,245,k o k o,
