ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
380,41-1,NAXI,nbf,"nose",1221,41,5im3r,1,5 i m 3 r,
381,43-1,BURMESE,mya,"tooth",1380,43,sw~a,1,sw~ a,
382,43-2,ZAIWA,atb,"tooth",1380,43,cui,2,c u i,
383,43-1,AKHA,ahk,"tooth",1380,43,sh~3,1,sh~ 3,
384,43-2,BIYUE,byo,"tooth",1380,43,oc3,2,o c 3,
385,43-1,MPI,mpz,"tooth",1380,43,oso,1,o s o,also: c3
386,43-1,BISU,bzi,"tooth",1380,43,soph~e,1,s o ph~ e,
387,43-2,JINO,jiu,"tooth",1380,43,Cy~i,2,Cy~ i,
388,43-2,LAHU,lhu,"tooth",1380,43,ci,2,c i,
389,43-2,XIDE,iii,"tooth",1380,43,j3,2,j 3,
390,43-2,DAFANG,yig,"tooth",1380,43,c3mo,2,c 3 m o,
391,43-2,NANJIANG,ywt,"tooth",1380,43,sy,2,s y,
392,43-2,LISU,lis,"tooth",1380,43,s3Ch~i,2,s 3 Ch~ i,
393,43-1,NUSU,nuf,"tooth",1380,43,sh~ua,1,sh~ u a,
394,43-2,ACHANG,acn,"tooth",1380,43,coi,2,c o i,
395,43-1,NAXI,nbf,"tooth",1380,43,x3,1,x 3,
396,44-1,BURMESE,mya,"tongue",1205,44,hly~a,1,h ly~ a,
397,44-1,ZAIWA,atb,"tongue",1205,44,So,1,S o,
398,44-1,AKHA,ahk,"tongue",1205,44,mela,1,m e l a,
399,44-1,BIYUE,byo,"tongue",1205,44,ala,1,a l a,
400,44-1,MPI,mpz,"tongue",1205,44,olo,1,o l o,
401,44-1,BISU,bzi,"tongue",1205,44,manhla,1,m a n h l a,
402,44-1,JINO,jiu,"tongue",1205,44,a Lo,1,a _ L o,
403,44-1,LAHU,lhu,"tongue",1205,44,xate,1,x a t e,
404,44-1,XIDE,iii,"tongue",1205,44,hane,1,h a n e,
405,44-1,DAFANG,yig,"tongue",1205,44,Lo,1,L o,
406,44-1,NANJIANG,ywt,"tongue",1205,44,la,1,l a,
407,44-1,LISU,lis,"tongue",1205,44,laCh~3,1,l a Ch~ 3,
408,44-1,NUSU,nuf,"tongue",1205,44,fra,1,f r a,
409,44-1,ACHANG,acn,"tongue",1205,44,so,1,s o,
410,18-1,BURMESE,mya,"person",683,18,lu,1,l u,
411,18-1,AKHA,ahk,"person",683,18,ch~oha,1,ch~ o h a,
412,18-1,BIYUE,byo,"person",683,18,ch~u,1,ch~ u,
413,18-1,MPI,mpz,"person",683,18,ch~oN,1,ch~ o N,
414,18-1,BISU,bzi,"person",683,18,ch~aN,1,ch~ a N,
415,18-1,JINO,jiu,"person",683,18,ch~3 zo,1,ch~ 3 _ z o,
416,18-1,LAHU,lhu,"person",683,18,ch~o,1,ch~ o,
417,18-1,XIDE,iii,"person",683,18,ch~o,1,ch~ o,
418,18-1,DAFANG,yig,"person",683,18,ch~o,1,ch~ o,
419,18-1,NANJIANG,ywt,"person",683,18,ch~u,1,ch~ u,
420,18-1,LISU,lis,"person",683,18,ch~oza,1,ch~ o z a,
421,18-1,NUSU,nuf,"person",683,18,su,1,s u,
422,18-1,ACHANG,acn,"person",683,18,Co,1,C o,
423,18-1,NAXI,nbf,"person",683,18,si,1,s i,
424,47-1,BURMESE,mya,"knee",1371,47,du,1,d u,
425,47-2,ZAIWA,atb,"knee",1371,47,khy$iph~ut,2,khy$ i ph~ u t,
426,47-5,AKHA,ahk,"knee",1371,47,khy$cy~7,5,khy$ cy~ 7,
427,47-4,MPI,mpz,"knee",1371,47,NkoN,4,N k o N,
428,47-1,BISU,bzi,"knee",1371,47,pato,1,p a t o,
429,47-2,JINO,jiu,"knee",1371,47,ph~3,2,ph~ 3,
430,47-4,LAHU,lhu,"knee",1371,47,kh~3c3qi,4,kh~ 3 c 3 q i,
431,47-5,XIDE,iii,"knee",1371,47,baT37,5,b a T 3 7,
432,47-5,ACHANG,acn,"knee",1371,47,ch~i5o7,5,ch~ i 5 o 7,
433,48-1,BURMESE,mya,"hand",1277,48,lak,1,l a k,
434,48-1,ZAIWA,atb,"hand",1277,48,lo7,1,l o 7,
435,48-1,AKHA,ahk,"hand",1277,48,la7,1,l a 7,
436,48-1,BIYUE,byo,"hand",1277,48,ala7,1,a l a 7,
437,48-1,MPI,mpz,"hand",1277,48,loph~u,1,l o ph~ u,
438,48-1,BISU,bzi,"hand",1277,48,lapo,1,l a p o,
439,48-1,JINO,jiu,"hand",1277,48,la pu,1,l a _ p u,
440,48-1,LAHU,lhu,"hand",1277,48,la7sE,1,l a 7 s E,
441,48-1,XIDE,iii,"hand",1277,48,lo,1,l o,
442,48-1,DAFANG,yig,"hand",1277,48,la,1,l a,
443,48-1,NANJIANG,ywt,"hand",1277,48,liph~i7,1,l i ph~ i 7,
444,48-1,LISU,lis,"hand",1277,48,lEph~E,1,l E ph~ E,
445,48-1,NUSU,nuf,"hand",1277,48,la7,1,l a 7,
446,48-1,ACHANG,acn,"hand",1277,48,lo7,1,l o 7,
447,48-1,NAXI,nbf,"hand",1277,48,lo,1,l o,
448,51-1,BURMESE,mya,"breast",1402,51,raN,1,r a N,
449,51-2,AKHA,ahk,"breast",1402,51,atyh~e,2,a t yh~ e,
450,51-3,MPI,mpz,"breast",1402,51,mpo,3,m p o,
451,51-4,BISU,bzi,"breast",1402,51,loNpEt,4,l o N p E t,
452,51-6,XIDE,iii,"breast",1402,51,Nomo,6,N o m o,
453,53-1,BURMESE,mya,"liver",1224,53,asa5,1,a s a 5,
454,53-1,ZAIWA,atb,"liver",1224,53,siN,1,s i N,
455,53-1,AKHA,ahk,"liver",1224,53,sh~ach~aN,1,sh~ a ch~ a N,
456,53-1,BIYUE,byo,"liver",1224,53,och~3,1,o ch~ 3,
457,53-2,MPI,mpz,"liver",1224,53,oth~3,2,o th~ 3,
458,53-1,BISU,bzi,"liver",1224,53,aNch~in,1,a N ch~ i n,
459,53-1,JINO,jiu,"liver",1224,53,a ch~3,1,a _ ch~ 3,
460,53-1,LAHU,lhu,"liver",1224,53,ose,1,o s e,
461,53-1,XIDE,iii,"liver",1224,53,si,1,s i,
462,53-1,DAFANG,yig,"liver",1224,53,s3,1,s 3,
463,53-1,NANJIANG,ywt,"liver",1224,53,c3s3,1,c 3 s 3,
464,53-1,LISU,lis,"liver",1224,53,s3,1,s 3,
465,53-1,NUSU,nuf,"liver",1224,53,ch~3*,1,ch~ 3*,
466,53-1,ACHANG,acn,"liver",1224,53,aS3N,1,a S 3 N,
467,53-1,NAXI,nbf,"liver",1224,53,s3r,1,s 3 r,
468,54-1,BURMESE,mya,"drink",1401,54,suak,1,s u a k,
469,54-1,ZAIWA,atb,"drink",1401,54,Su7,1,S u 7,
470,54-2,AKHA,ahk,"drink",1401,54,do,2,d o,
471,54-2,BIYUE,byo,"drink",1401,54,tu,2,t u,
472,54-2,MPI,mpz,"drink",1401,54,toN,2,t o N,
473,54-2,BISU,bzi,"drink",1401,54,taN,2,t a N,
474,54-2,JINO,jiu,"drink",1401,54,t3,2,t 3,
475,54-2,LAHU,lhu,"drink",1401,54,do,2,d o,
476,54-2,XIDE,iii,"drink",1401,54,nd~o,2,nd~ o,
477,54-2,DAFANG,yig,"drink",1401,54,nd~o,2,nd~ o,
478,54-2,NANJIANG,ywt,"drink",1401,54,du,2,d u,
479,54-2,LISU,lis,"drink",1401,54,do,2,d o,
480,54-1,NUSU,nuf,"drink",1401,54,sh~u7,1,sh~ u 7,
481,54-1,ACHANG,acn,"drink",1401,54,So7,1,S o 7,
482,54-3,NAXI,nbf,"drink",1401,54,th~3,3,th~ 3,
483,2-1,BURMESE,mya,"you",1213,2,TaN,1,T a N,
484,2-2,ZAIWA,atb,"you",1213,2,naN,2,n a N,
485,2-2,AKHA,ahk,"you",1213,2,no,2,n o,
486,2-2,BIYUE,byo,"you",1213,2,nv,2,n v,
487,2-2,MPI,mpz,"you",1213,2,noN,2,n o N,
488,2-2,BISU,bzi,"you",1213,2,naN,2,n a N,
489,2-2,JINO,jiu,"you",1213,2,n3,2,n 3,
490,2-2,LAHU,lhu,"you",1213,2,no,2,n o,
491,2-2,XIDE,iii,"you",1213,2,n3,2,n 3,
492,2-2,DAFANG,yig,"you",1213,2,na,2,n a,
493,2-2,LISU,lis,"you",1213,2,nu,2,n u,
494,2-2,NUSU,nuf,"you",1213,2,5o,2,5 o,
495,2-2,ACHANG,acn,"you",1213,2,nuaN,2,n u a N,
496,2-2,NAXI,nbf,"you",1213,2,nv,2,n v,
497,57-1,BURMESE,mya,"see",1409,57,mraN,1,m r a N,
498,57-3,ZAIWA,atb,"see",1409,57,vu,3,v u,
499,57-1,AKHA,ahk,"see",1409,57,mo,1,m o,
500,57-4,BIYUE,byo,"see",1409,57,te,4,t e,
501,57-1,MPI,mpz,"see",1409,57,my~oN,1,my~ o N,
502,57-1,BISU,bzi,"see",1409,57,hmy~aN,1,h my~ a N,
503,57-4,JINO,jiu,"see",1409,57,my~3,4,my~ 3,
504,57-5,LAHU,lhu,"see",1409,57,ni,5,n i,
505,57-3,XIDE,iii,"see",1409,57,h3,3,h 3,
506,57-8,DAFANG,yig,"see",1409,57,na,8,n a,
507,57-5,LISU,lis,"see",1409,57,5i,5,5 i,
508,57-3,NUSU,nuf,"see",1409,57,ru,3,r u,
509,57-2,ACHANG,acn,"see",1409,57,en,2,e n,
510,57-7,NAXI,nbf,"see",1409,57,ly,7,l y,
511,58-1,BURMESE,mya,"hear",1408,58,kra,1,k r a,
512,58-1,ZAIWA,atb,"hear",1408,58,ky~o,1,ky~ o,
513,58-1,AKHA,ahk,"hear",1408,58,ga,1,g a,
514,58-2,BIYUE,byo,"hear",1408,58,nate,2,n a t e,
515,58-1,MPI,mpz,"hear",1408,58,ky~o,1,ky~ o,
516,58-1,BISU,bzi,"hear",1408,58,ky~a,1,ky~ a,
517,58-2,JINO,jiu,"hear",1408,58,nh~o to,2,nh~ o _ t o,
518,58-2,LAHU,lhu,"hear",1408,58,na,2,n a,
519,58-2,XIDE,iii,"hear",1408,58,hna,2,h n a,
520,58-1,DAFANG,yig,"hear",1408,58,dy~u,1,dy~ u,
521,58-2,NANJIANG,ywt,"hear",1408,58,ne,2,n e,
522,58-2,LISU,lis,"hear",1408,58,nalo,2,n a l o,
523,58-2,NUSU,nuf,"hear",1408,58,hna,2,h n a,
524,58-1,ACHANG,acn,"hear",1408,58,kZua,1,k Z u a,
525,58-3,NAXI,nbf,"hear",1408,58,kh~omi,3,kh~ o m i,
526,31-1,BURMESE,mya,"bone",1394,31,arui,1,a r u i,
527,31-1,ZAIWA,atb,"bone",1394,31,Sovui,1,S o v u i,
528,31-1,AKHA,ahk,"bone",1394,31,sh~aye,1,sh~ a y e,
529,31-1,BIYUE,byo,"bone",1394,31,oyi,1,o y i,
530,31-1,MPI,mpz,"bone",1394,31,o73,1,o 7 3,
531,31-1,BISU,bzi,"bone",1394,31,aNgaw,1,a N g a w,
532,31-1,JINO,jiu,"bone",1394,31,So x3,1,S o _ x 3,
533,31-2,LAHU,lhu,"bone",1394,31,omi7ki,2,o m i 7 k i,
534,31-1,XIDE,iii,"bone",1394,31,vudu,1,v u d u,
535,31-1,DAFANG,yig,"bone",1394,31,xox3,1,x o x 3,
536,31-3,NANJIANG,ywt,"bone",1394,31,uda,3,u d a,
537,31-1,LISU,lis,"bone",1394,31,oto,1,o t o,
538,31-1,NUSU,nuf,"bone",1394,31,r3,1,r 3,
539,31-1,ACHANG,acn,"bone",1394,31,aZau,1,a Z a u,
540,31-1,NAXI,nbf,"bone",1394,31,Solo,1,S o l o,
541,61-1,BURMESE,mya,"die",1494,61,siy,1,s i y,
542,61-1,ZAIWA,atb,"die",1494,61,Si,1,S i,
543,61-1,AKHA,ahk,"die",1494,61,syh$i,1,syh$ i,
544,61-1,BIYUE,byo,"die",1494,61,s3,1,s 3,
545,61-1,MPI,mpz,"die",1494,61,si,1,s i,
546,61-1,BISU,bzi,"die",1494,61,Si,1,S i,
547,61-1,JINO,jiu,"die",1494,61,Si,1,S i,
548,61-1,LAHU,lhu,"die",1494,61,s3,1,s 3,
549,61-1,XIDE,iii,"die",1494,61,s3,1,s 3,
550,61-1,DAFANG,yig,"die",1494,61,si,1,s i,
551,61-1,NANJIANG,ywt,"die",1494,61,x3,1,x 3,
552,61-1,LISU,lis,"die",1494,61,S3,1,S 3,
553,61-1,NUSU,nuf,"die",1494,61,si,1,s i,
554,61-1,ACHANG,acn,"die",1494,61,sa,1,s a,
555,61-1,NAXI,nbf,"die",1494,61,S3,1,S 3,
556,85-1,BURMESE,mya,"road (path)",667,85,lam,1,l a m,
557,85-1,ZAIWA,atb,"road (path)",667,85,khy$o,1,khy$ o,
558,85-1,AKHA,ahk,"road (path)",667,85,gama,1,g a m a,
559,85-1,BIYUE,byo,"road (path)",667,85,yamo,1,y a m o,
560,85-1,MPI,mpz,"road (path)",667,85,kokh~uN,1,k o kh~ u N,
561,85-1,BISU,bzi,"road (path)",667,85,kiba,1,k i b a,
562,85-1,JINO,jiu,"road (path)",667,85,yo kh~o,1,y o _ kh~ o,
563,85-1,LAHU,lhu,"road (path)",667,85,za7qo,1,z a 7 q o,
564,85-1,XIDE,iii,"road (path)",667,85,gamo,1,g a m o,
565,85-1,DAFANG,yig,"road (path)",667,85,dy~o,1,dy~ o,
566,85-1,NANJIANG,ywt,"road (path)",667,85,goma,1,g o m a,
567,85-2,LISU,lis,"road (path)",667,85,jagu,2,j a g u,
568,85-3,NUSU,nuf,"road (path)",667,85,kh~raph~ro*,3,kh~ r a ph~ r o*,
569,85-1,ACHANG,acn,"road (path)",667,85,xamZua,1,x a m Z u a,
570,85-3,NAXI,nbf,"road (path)",667,85,z3gv,3,z 3 g v,
